folio,foliohog,id_venti,venti_tipo,venti_otro,venti_dia,venti_ene,venti_feb,venti_mar,venti_abr,venti_may,venti_jun,venti_jul,venti_ago,venti_sep,venti_oct,venti_nov,venti_dic,venti_hor,venti_min,venti_tipo_desc
2225,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,2,0,Pedestal
2226,1,2,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Pedestal
2226,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Pedestal
2227,1,4,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pedestal
2227,1,3,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pedestal
2227,1,2,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pedestal
2227,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,12,0,Pedestal
2227,1,5,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,4,0,Pedestal
2228,1,1,1,0.0,210,0,0,3,4,5,6,7,8,9,0,0,0,1,0,Pedestal
2228,1,2,2,0.0,210,0,0,3,4,5,6,7,8,9,0,0,0,1,0,Techo
2228,1,3,2,0.0,210,0,0,3,4,5,6,7,8,9,0,0,0,1,0,Techo
2229,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,12,0,Pedestal
2229,1,2,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,12,0,Pedestal
2230,1,1,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Techo
2230,1,3,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Techo
2230,1,2,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Techo
2230,1,4,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,0,30,Techo
2231,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,4,0,Pedestal
2232,1,4,1,0.0,80,0,0,0,0,5,6,7,8,9,10,0,0,3,0,Pedestal
2232,1,3,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,1,0,Pedestal
2232,1,2,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,3,0,Pedestal
2232,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,3,0,Pedestal
2233,1,1,1,0.0,180,0,0,0,0,0,6,7,8,9,10,11,0,8,0,Pedestal
2235,1,1,4,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,3,0,Pared
2236,1,1,3,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,8,0,Torre
2237,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,3,0,Pedestal
2238,1,1,2,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Techo
2239,1,2,2,0.0,300,0,0,3,4,5,6,7,8,9,10,11,12,2,0,Techo
2239,1,1,2,0.0,300,0,0,3,4,5,6,7,8,9,10,11,12,2,0,Techo
2240,1,2,1,0.0,240,0,0,0,0,5,6,7,8,9,10,11,12,8,0,Pedestal
2240,1,1,1,0.0,240,0,0,0,0,5,6,7,8,9,10,11,12,8,0,Pedestal
2241,1,2,1,0.0,90,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Pedestal
2241,1,1,1,0.0,90,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Pedestal
2242,1,2,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Techo
2242,1,1,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Techo
2243,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Pedestal
2245,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,2,0,Pedestal
2246,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Pedestal
2248,1,5,2,0.0,40,0,0,0,0,5,6,7,8,9,10,11,12,4,0,Techo
2248,1,4,2,0.0,40,0,0,0,0,5,6,7,8,9,10,11,12,4,0,Techo
2248,1,3,2,0.0,40,0,0,0,0,5,6,7,8,9,10,11,12,4,0,Techo
2248,1,2,2,0.0,240,0,0,0,0,5,6,7,8,9,10,11,12,4,0,Techo
2248,1,1,2,0.0,240,0,0,0,0,5,6,7,8,9,10,11,12,8,0,Techo
2250,1,2,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pedestal
2250,1,3,1,0.0,50,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pedestal
2250,1,1,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,24,0,Pedestal
2251,1,1,2,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,7,0,Techo
2252,1,1,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,6,0,Pedestal
2252,1,3,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,6,0,Pedestal
2252,1,2,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,6,0,Pedestal
2253,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,12,0,Pedestal
2253,1,2,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,12,0,Pedestal
2254,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Pedestal
2255,1,1,1,0.0,60,0,0,0,0,0,0,0,0,0,0,11,12,2,0,Pedestal
2256,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
2256,1,3,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
2256,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
2257,1,2,1,0.0,70,0,0,3,4,5,6,7,8,9,10,0,0,12,0,Pedestal
2257,1,1,1,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,10,0,Pedestal
2258,1,1,2,0.0,30,0,0,0,0,0,6,0,0,0,0,0,0,1,0,Techo
2259,1,1,1,0.0,90,0,0,0,0,0,0,0,8,9,10,0,0,8,0,Pedestal
2259,1,2,1,0.0,210,0,0,0,0,0,6,7,8,9,10,11,12,8,0,Pedestal
2259,1,3,1,0.0,210,0,0,0,0,0,6,7,8,9,10,11,12,8,0,Pedestal
2260,1,2,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,5,0,Pedestal
2260,1,1,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Techo
2261,1,2,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,12,0,Pedestal
2261,1,1,2,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,12,0,Techo
2262,1,1,1,0.0,30,0,0,0,0,0,0,0,0,0,0,11,0,4,0,Pedestal
2263,1,1,1,0.0,210,0,0,0,0,0,6,7,8,9,10,11,12,2,0,Pedestal
2264,1,1,1,0.0,120,0,0,0,0,0,0,7,8,9,10,0,0,8,0,Pedestal
2265,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Pedestal
2265,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
