folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio,panta_tipo_desc,panta_tam_desc
23271,1,1,3,4,7,8,0,1,2,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
23271,1,4,3,3,7,6,0,0,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23271,1,2,3,4,7,8,0,0,2,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
23271,1,3,3,3,7,8,0,0,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23272,1,1,4,2,7,14,0,1,2,3,0,0,2,Analógica,Entre 30” y 39” (Chica)
23274,1,2,3,1,7,3,0,1,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23274,1,1,4,2,7,2,0,1,0,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
23275,1,1,4,3,7,16,0,1,2,3,0,0,5,Analógica,Entre 40” y 49” (Mediana)
23276,1,1,3,2,7,4,0,0,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23276,1,2,4,2,7,6,0,1,2,3,0,0,8,Analógica,Entre 30” y 39” (Chica)
23277,1,1,3,2,7,2,30,1,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23277,1,2,3,2,7,3,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23278,1,1,3,3,7,6,0,1,2,3,4,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
23279,1,2,4,2,7,4,0,0,2,0,0,0,3,Analógica,Entre 30” y 39” (Chica)
23279,1,1,4,2,7,1,0,0,2,0,0,0,7,Analógica,Entre 30” y 39” (Chica)
23280,1,2,4,1,7,1,0,0,0,3,0,0,2,Analógica,Menor a 30” (muy chica)
23280,1,1,4,2,7,1,0,1,0,0,0,0,2,Analógica,Entre 30” y 39” (Chica)
23281,1,1,4,1,7,1,0,0,2,0,0,0,1,Analógica,Menor a 30” (muy chica)
23281,1,2,4,2,7,2,0,0,2,0,0,0,3,Analógica,Entre 30” y 39” (Chica)
23282,1,1,3,3,7,8,0,1,2,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
23283,1,1,3,2,7,2,0,1,2,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23284,1,1,4,1,7,4,0,0,2,3,0,0,3,Analógica,Menor a 30” (muy chica)
23285,1,1,3,2,7,10,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23286,1,1,3,3,7,2,0,0,2,0,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
23287,1,1,4,2,7,2,0,0,0,3,0,0,8,Analógica,Entre 30” y 39” (Chica)
23288,1,2,4,1,2,1,0,1,0,0,0,0,3,Analógica,Menor a 30” (muy chica)
23288,1,1,4,3,7,14,0,1,2,3,0,0,3,Analógica,Entre 40” y 49” (Mediana)
23289,1,1,4,1,7,6,0,1,2,3,0,0,3,Analógica,Menor a 30” (muy chica)
23290,1,1,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23291,1,2,4,1,7,0,30,0,0,3,0,0,12,Analógica,Menor a 30” (muy chica)
23291,1,1,2,1,7,3,0,0,2,3,0,0,1,LED,Menor a 30” (muy chica)
23292,1,1,3,2,7,3,0,0,0,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23293,1,1,4,1,7,3,0,0,0,3,0,0,6,Analógica,Menor a 30” (muy chica)
23294,1,1,4,2,7,16,0,1,2,3,4,0,7,Analógica,Entre 30” y 39” (Chica)
23296,1,1,3,3,7,6,0,0,2,3,4,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
23296,1,2,3,4,7,1,0,1,0,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
23297,1,2,3,1,7,6,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23297,1,1,4,2,7,12,0,1,2,3,0,0,3,Analógica,Entre 30” y 39” (Chica)
23298,1,1,3,2,7,2,0,0,2,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23299,1,2,4,1,7,1,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
23299,1,3,4,1,7,5,0,0,2,3,0,0,15,Analógica,Menor a 30” (muy chica)
23299,1,1,3,3,7,4,0,1,2,3,0,0,10,LCD o plasma,Entre 40” y 49” (Mediana)
23300,1,1,3,2,7,8,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23300,1,2,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23301,1,1,2,2,7,2,0,0,0,3,0,0,5,LED,Entre 30” y 39” (Chica)
23301,1,2,2,2,7,6,0,1,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
23302,1,1,2,4,7,5,0,0,0,3,0,0,1,LED,Entre 50” y 60” (Grande)
23303,1,1,4,5,5,1,0,0,0,3,0,0,99,Analógica,Mayor a 60” (Extra grande)
23304,1,1,3,3,7,5,0,0,0,3,4,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23304,1,2,4,3,7,24,0,1,2,3,4,0,6,Analógica,Entre 40” y 49” (Mediana)
23305,1,1,3,4,7,6,0,0,2,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
23306,1,1,3,1,7,12,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23307,1,1,3,2,7,3,0,0,2,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23307,1,2,4,1,7,3,0,0,0,3,0,0,2,Analógica,Menor a 30” (muy chica)
23308,1,1,3,2,7,6,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23308,1,2,3,2,7,4,0,0,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23309,1,1,3,1,7,11,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23309,1,2,3,2,7,20,0,1,2,3,4,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23309,1,3,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23310,1,1,2,4,7,6,0,1,2,3,0,0,1,LED,Entre 50” y 60” (Grande)
23310,1,2,2,2,2,6,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
23311,1,2,4,1,7,6,0,0,2,3,0,0,10,Analógica,Menor a 30” (muy chica)
23311,1,3,4,1,7,6,0,0,2,3,0,0,6,Analógica,Menor a 30” (muy chica)
23311,1,1,4,1,7,1,0,0,0,3,0,0,14,Analógica,Menor a 30” (muy chica)
23312,1,1,3,2,6,15,0,1,2,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23313,1,1,3,2,7,2,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23314,1,2,3,2,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23314,1,1,4,1,7,8,0,1,2,3,0,0,5,Analógica,Menor a 30” (muy chica)
23315,1,1,3,2,7,6,0,1,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23316,1,1,4,3,3,3,0,1,0,0,0,0,5,Analógica,Entre 40” y 49” (Mediana)
23317,1,1,3,3,5,2,0,0,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
23319,1,1,2,3,7,18,0,1,2,3,0,0,1,LED,Entre 40” y 49” (Mediana)
23320,1,1,3,2,7,4,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23320,1,2,3,2,7,5,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23321,1,1,4,1,7,3,0,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
23321,1,2,4,1,1,1,0,0,0,3,0,0,1,Analógica,Menor a 30” (muy chica)
23323,1,1,3,1,7,5,0,0,2,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
23324,1,1,4,1,7,2,0,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
23325,1,2,4,1,7,12,0,0,2,3,0,0,3,Analógica,Menor a 30” (muy chica)
23325,1,1,3,1,2,1,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23326,1,1,3,1,7,2,0,1,0,0,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23327,1,2,2,2,7,4,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
23327,1,1,2,2,7,9,0,0,2,3,0,0,3,LED,Entre 30” y 39” (Chica)
23328,1,1,3,1,7,5,0,0,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23329,1,1,3,2,7,6,0,0,2,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23329,1,2,3,2,7,4,0,0,2,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23330,1,1,3,2,7,2,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23331,1,1,4,1,7,5,0,1,0,3,0,0,9,Analógica,Menor a 30” (muy chica)
23332,1,1,3,1,7,12,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23333,1,1,3,3,7,12,0,1,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23333,1,2,3,1,7,6,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23334,1,1,4,4,7,12,0,1,2,3,0,0,6,Analógica,Entre 50” y 60” (Grande)
23336,1,1,4,2,7,4,0,0,2,0,0,0,7,Analógica,Entre 30” y 39” (Chica)
23337,1,1,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23337,1,2,3,2,1,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23338,1,1,3,2,3,4,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23339,1,1,2,1,7,5,0,0,0,3,0,0,1,LED,Menor a 30” (muy chica)
23340,1,1,4,1,7,2,0,1,0,0,0,0,10,Analógica,Menor a 30” (muy chica)
23340,1,3,4,2,7,5,0,0,2,0,0,0,2,Analógica,Entre 30” y 39” (Chica)
23340,1,2,4,1,2,2,0,0,2,0,0,0,10,Analógica,Menor a 30” (muy chica)
23341,1,1,3,1,7,1,0,1,0,0,0,0,4,LCD o plasma,Menor a 30” (muy chica)
23342,1,1,4,2,7,12,0,1,0,3,0,0,7,Analógica,Entre 30” y 39” (Chica)
23343,1,1,3,1,7,0,30,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23344,1,1,4,1,7,1,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
23345,1,1,3,2,7,5,0,1,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23346,1,1,3,2,7,4,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23347,1,1,4,3,7,7,0,1,2,3,4,0,8,Analógica,Entre 40” y 49” (Mediana)
23348,1,1,4,2,7,4,0,1,0,3,0,0,8,Analógica,Entre 30” y 39” (Chica)
23349,1,1,4,1,7,16,0,1,2,3,0,0,1,Analógica,Menor a 30” (muy chica)
23350,1,1,4,1,7,2,0,0,0,3,0,0,5,Analógica,Menor a 30” (muy chica)
23350,1,2,4,1,7,8,0,0,2,3,0,0,6,Analógica,Menor a 30” (muy chica)
23351,1,1,4,1,7,1,30,1,0,0,0,0,20,Analógica,Menor a 30” (muy chica)
23351,1,2,3,1,7,5,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23352,1,1,4,2,2,0,30,0,0,3,0,0,3,Analógica,Entre 30” y 39” (Chica)
23353,1,1,3,2,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23354,1,1,4,2,7,7,30,1,2,3,0,0,12,Analógica,Entre 30” y 39” (Chica)
23355,1,2,3,1,7,3,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
23355,1,1,3,3,7,0,10,0,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
23356,1,1,3,2,7,2,0,0,0,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
23357,1,1,4,2,7,9,0,0,2,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
23358,1,1,4,1,7,8,0,0,2,3,0,0,5,Analógica,Menor a 30” (muy chica)
23359,1,1,3,1,7,5,0,0,2,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
23360,1,1,3,1,7,5,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23361,1,1,4,2,7,6,30,1,0,3,0,0,3,Analógica,Entre 30” y 39” (Chica)
23363,1,1,3,3,7,18,0,1,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23364,1,1,3,2,7,12,0,1,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23365,1,1,3,3,7,12,0,1,2,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
23366,1,1,4,3,7,11,0,0,2,3,4,0,2,Analógica,Entre 40” y 49” (Mediana)
23368,1,1,4,2,7,6,0,1,0,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
23370,1,1,3,2,7,10,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23371,1,2,4,2,7,2,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23371,1,1,3,2,7,2,0,0,0,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
23372,1,1,3,2,7,12,30,1,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23374,1,1,4,1,7,9,0,0,2,3,0,0,14,Analógica,Menor a 30” (muy chica)
23375,1,1,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
23376,1,1,3,2,7,5,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23377,1,1,4,2,7,2,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23378,1,1,4,1,7,5,0,1,2,3,0,0,9,Analógica,Menor a 30” (muy chica)
23379,1,1,4,1,7,1,0,0,0,3,0,0,1,Analógica,Menor a 30” (muy chica)
23380,1,1,3,2,7,5,0,1,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23381,1,1,4,1,7,5,0,0,2,3,0,0,15,Analógica,Menor a 30” (muy chica)
23381,1,2,3,2,7,5,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23382,1,1,4,2,7,8,0,1,2,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23383,1,1,4,2,7,6,0,1,2,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
23383,1,2,4,2,7,3,0,1,2,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23384,1,1,2,1,7,1,0,0,0,3,0,0,2,LED,Menor a 30” (muy chica)
23386,1,2,2,4,7,17,0,1,2,3,0,0,1,LED,Entre 50” y 60” (Grande)
23386,1,1,2,4,7,4,0,1,0,3,0,0,3,LED,Entre 50” y 60” (Grande)
23387,1,1,2,2,7,10,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
23387,1,2,4,1,7,0,30,0,0,3,0,0,2,Analógica,Menor a 30” (muy chica)
23388,1,1,4,3,7,3,0,0,0,3,0,0,21,Analógica,Entre 40” y 49” (Mediana)
23389,1,1,3,1,7,10,0,1,2,3,0,0,99,LCD o plasma,Menor a 30” (muy chica)
23390,1,1,3,1,7,2,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23391,1,1,3,1,7,7,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23393,1,1,3,1,5,2,0,0,0,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
23394,1,1,3,1,7,2,0,0,2,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
23395,1,1,3,1,7,4,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
23395,1,2,4,2,2,1,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23396,1,2,4,2,7,2,0,0,2,0,0,0,2,Analógica,Entre 30” y 39” (Chica)
23396,1,1,4,1,7,1,0,0,0,3,0,0,2,Analógica,Menor a 30” (muy chica)
23397,1,2,3,2,7,6,0,0,2,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23397,1,1,4,3,7,8,0,1,2,0,0,0,10,Analógica,Entre 40” y 49” (Mediana)
23398,1,1,3,1,7,10,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23399,1,1,4,1,7,18,0,1,2,3,0,0,17,Analógica,Menor a 30” (muy chica)
23399,1,2,2,3,7,5,0,1,2,3,0,0,5,LED,Entre 40” y 49” (Mediana)
23401,1,1,4,2,7,4,0,0,0,3,0,0,2,Analógica,Entre 30” y 39” (Chica)
23403,1,1,4,1,5,1,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
23403,1,3,3,2,7,15,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23403,1,2,4,1,7,2,0,0,0,3,0,0,20,Analógica,Menor a 30” (muy chica)
23404,1,1,4,2,7,1,0,0,2,0,0,0,30,Analógica,Entre 30” y 39” (Chica)
23405,1,1,3,1,7,21,0,1,2,3,4,0,8,LCD o plasma,Menor a 30” (muy chica)
23406,1,1,3,2,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23407,1,1,3,1,7,3,0,1,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
23408,1,1,4,2,2,2,0,0,2,0,0,0,3,Analógica,Entre 30” y 39” (Chica)
23409,1,2,3,2,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23409,1,1,3,1,7,13,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23410,1,1,3,2,7,16,0,1,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
23411,1,1,4,3,7,15,0,1,2,3,0,0,8,Analógica,Entre 40” y 49” (Mediana)
23412,1,1,3,1,7,4,0,1,2,3,4,0,3,LCD o plasma,Menor a 30” (muy chica)
23413,1,1,4,1,7,3,0,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
23415,1,1,4,2,7,12,0,1,0,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
23416,1,1,4,1,1,2,0,0,0,3,0,0,20,Analógica,Menor a 30” (muy chica)
23417,1,2,3,3,7,6,0,1,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23417,1,1,3,2,1,1,0,1,0,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23418,1,2,3,2,1,1,0,1,0,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23418,1,1,4,3,7,5,0,1,2,3,0,0,10,Analógica,Entre 40” y 49” (Mediana)
23419,1,1,4,3,7,6,1,0,2,0,0,0,10,Analógica,Entre 40” y 49” (Mediana)
23420,1,1,4,4,7,4,0,0,2,0,0,0,10,Analógica,Entre 50” y 60” (Grande)
23421,1,1,3,2,7,2,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23422,1,1,4,1,3,1,0,1,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
23423,1,2,3,2,7,4,0,0,0,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
23423,1,1,3,2,7,8,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23424,1,1,4,1,7,10,0,1,2,3,0,0,12,Analógica,Menor a 30” (muy chica)
23425,1,1,4,1,7,12,0,1,2,3,0,0,10,Analógica,Menor a 30” (muy chica)
23426,1,1,4,1,7,4,0,0,2,3,0,0,4,Analógica,Menor a 30” (muy chica)
23427,1,1,3,3,5,2,0,1,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23428,1,1,3,2,2,2,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23429,1,1,4,2,7,1,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23430,1,1,3,1,7,12,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23431,1,1,3,2,7,12,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23432,1,1,3,1,7,12,0,1,2,3,0,0,5,LCD o plasma,Menor a 30” (muy chica)
23433,1,1,4,1,7,3,0,1,0,3,0,0,6,Analógica,Menor a 30” (muy chica)
23434,1,1,3,2,7,15,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23435,1,1,3,2,7,6,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23436,1,1,3,2,7,5,0,0,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
23437,1,1,4,2,7,12,0,1,2,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
23438,1,1,4,2,7,8,0,0,2,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
23439,1,1,4,3,7,2,0,0,0,3,0,0,7,Analógica,Entre 40” y 49” (Mediana)
23439,1,2,4,2,7,5,0,0,2,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
23440,1,2,3,2,7,8,0,0,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23440,1,1,4,2,7,3,0,1,0,3,0,0,2,Analógica,Entre 30” y 39” (Chica)
23441,1,1,4,1,7,5,0,1,2,0,0,0,4,Analógica,Menor a 30” (muy chica)
23443,1,1,3,1,7,4,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23444,1,1,3,4,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
23445,1,1,3,4,7,3,0,0,0,3,0,0,5,LCD o plasma,Entre 50” y 60” (Grande)
23445,1,2,3,4,6,2,0,0,0,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
23446,1,2,4,2,1,0,30,1,0,0,0,0,10,Analógica,Entre 30” y 39” (Chica)
23446,1,1,3,2,7,12,0,0,0,3,4,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23447,1,2,4,1,7,1,0,1,0,0,0,0,10,Analógica,Menor a 30” (muy chica)
23447,1,1,4,1,7,4,0,1,0,3,0,0,20,Analógica,Menor a 30” (muy chica)
23448,1,1,2,2,7,1,0,0,0,3,0,0,6,LED,Entre 30” y 39” (Chica)
23449,1,1,3,1,7,3,0,1,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23450,1,1,4,1,7,2,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
23451,1,1,4,1,7,16,0,1,2,3,0,0,20,Analógica,Menor a 30” (muy chica)
23451,1,2,3,2,2,3,0,1,2,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23453,1,1,3,1,2,1,0,0,0,3,0,0,10,LCD o plasma,Menor a 30” (muy chica)
23454,1,1,4,2,7,3,0,0,2,3,0,0,2,Analógica,Entre 30” y 39” (Chica)
23455,1,2,4,2,7,6,0,1,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
23455,1,1,3,1,3,2,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
23456,1,1,3,1,7,1,0,0,2,0,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23457,1,1,2,4,7,5,0,0,0,3,0,0,3,LED,Entre 50” y 60” (Grande)
23458,1,1,2,3,7,3,0,1,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
23459,1,1,2,2,7,6,0,0,2,3,0,0,5,LED,Entre 30” y 39” (Chica)
23460,1,1,3,2,2,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23461,1,2,2,2,7,3,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
23461,1,1,2,2,7,8,0,1,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
23462,1,1,3,2,3,2,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23462,1,2,3,2,3,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23463,1,1,3,2,7,3,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23465,1,1,4,3,7,3,0,0,0,3,0,0,10,Analógica,Entre 40” y 49” (Mediana)
23466,1,1,3,3,6,1,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
23467,1,1,3,2,7,4,0,1,0,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23467,1,2,2,1,7,6,0,0,2,3,0,0,1,LED,Menor a 30” (muy chica)
23468,1,1,3,2,7,6,0,0,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23470,1,1,3,1,7,6,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23471,1,1,2,3,7,8,0,1,2,3,0,0,2,LED,Entre 40” y 49” (Mediana)
23472,1,1,2,1,7,4,0,1,0,0,0,0,2,LED,Menor a 30” (muy chica)
23473,1,1,2,3,7,5,0,0,2,3,0,0,2,LED,Entre 40” y 49” (Mediana)
23474,1,2,3,2,7,5,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23474,1,3,3,2,7,6,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
23474,1,1,3,2,7,4,0,1,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23475,1,1,3,2,7,3,0,0,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23476,1,1,3,4,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
23477,1,1,3,2,7,0,30,1,0,0,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
23478,1,1,3,2,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
23479,1,1,2,2,7,2,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
23480,1,1,2,4,7,4,0,0,2,3,0,0,2,LED,Entre 50” y 60” (Grande)
23481,1,1,4,1,7,5,0,1,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
23482,1,1,3,3,7,1,0,0,0,3,0,0,10,LCD o plasma,Entre 40” y 49” (Mediana)
23483,1,4,2,3,7,4,0,1,2,3,0,0,10,LED,Entre 40” y 49” (Mediana)
23483,1,2,2,5,7,8,0,1,2,3,0,0,1,LED,Mayor a 60” (Extra grande)
23483,1,3,3,3,7,4,0,1,2,3,0,0,10,LCD o plasma,Entre 40” y 49” (Mediana)
23483,1,1,2,4,7,6,0,1,2,3,0,0,5,LED,Entre 50” y 60” (Grande)
23484,1,2,2,2,7,2,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
23484,1,1,2,2,7,4,0,0,2,3,0,0,3,LED,Entre 30” y 39” (Chica)
23485,1,1,2,3,7,3,0,0,2,3,0,0,2,LED,Entre 40” y 49” (Mediana)
23485,1,2,4,2,7,1,0,1,0,0,0,0,12,Analógica,Entre 30” y 39” (Chica)
23486,1,1,2,2,7,4,0,1,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
23487,1,1,3,2,7,5,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
23488,1,1,2,3,7,8,0,1,2,3,0,0,8,LED,Entre 40” y 49” (Mediana)
23488,1,2,2,3,7,2,0,0,0,3,0,0,5,LED,Entre 40” y 49” (Mediana)
23489,1,1,3,1,7,5,0,0,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
23490,1,1,2,2,7,5,0,1,2,3,0,0,5,LED,Entre 30” y 39” (Chica)
23491,1,1,2,2,7,6,0,1,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
