folio,foliohog,id_calefac,calef_tipo,calef_otro,calef_dia,calef_hor,calef_min,calef_adqu,calef_anio,calef_tipo_desc,calef_adqu_desc
16463,1,2,3, ,45,2,0,1,5,Eléctrico de torre,Nuevo
16465,1,1,2, ,15,4,0,1,4,Eléctrico de resistencia,Nuevo
16470,1,1,4, ,90,3,0,2,20,De gas,Usado
16472,1,1,2, ,7,3,0,1,17,Eléctrico de resistencia,Nuevo
16476,1,1,1, ,120,10,0,1,8,Eléctrico con aceite térmico,Nuevo
16477,1,1,4, ,30,0,30,1,10,De gas,Nuevo
16477,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,12,0,30,1,6,Otro tipo de calefactor (especifica),Nuevo
16479,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,90,8,0,2,4,Otro tipo de calefactor (especifica),Usado
16487,1,1,4, ,6,4,0,1,6,De gas,Nuevo
16490,1,2,5,MINISPLIT ENCENDIDO APAGADO,60,2,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16490,1,1,5,MINISPLIT ENCENDIDO APAGADO,60,2,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16491,1,1,1, ,30,8,0,1,1,Eléctrico con aceite térmico,Nuevo
16491,1,2,4, ,30,3,0,1,4,De gas,Nuevo
16492,1,1,5,MINISPLIT INVERTER,60,8,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16492,1,2,5,MINISPLIT INVERTER,60,8,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16493,1,1,5,MINISPLIT  INVERTER,60,24,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16493,1,2,5,MINISPLIT ENCENDIDO APAGADO,60,8,0,1,14,Otro tipo de calefactor (especifica),Nuevo
16515,1,1,5,MINISPLIT,5,8,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16516,1,1,3, ,90,6,0,1,6,Eléctrico de torre,Nuevo
16518,1,1,2, ,120,5,0,2,10,Eléctrico de resistencia,Usado
16520,1,1,5,MINISPLIT INVERTER,60,2,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16520,1,2,5,MINISPLIT INVERTER,60,2,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16521,1,2,5,MINISPLIT INVERTER,90,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16521,1,1,5,MINISPLIT INVERTER,90,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16522,1,1,5,MINISPLIT INVERTE,90,12,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16522,1,2,5,MINISPLIT INVERTER,90,12,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16522,1,5,2, ,30,2,0,1,1,Eléctrico de resistencia,Nuevo
16522,1,4,4, ,120,6,0,1,3,De gas,Nuevo
16522,1,3,5,MINISPLIT INVERTER,90,12,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16524,1,1,5,MINISPLIT ENCENDIDO APAGADO,30,4,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16524,1,2,5,MINISPLIT ENCENDIDO APAGADO,30,4,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16524,1,3,1, ,120,8,0,1,20,Eléctrico con aceite térmico,Nuevo
16533,1,1,2, ,120,3,0,1,1,Eléctrico de resistencia,Nuevo
16534,1,1,4, ,10,8,0,1,5,De gas,Nuevo
16540,1,2,2, ,15,3,0,1,2,Eléctrico de resistencia,Nuevo
16540,1,1,2, ,15,2,0,1,5,Eléctrico de resistencia,Nuevo
16557,1,1,5,MINISPLIT DE ENCENDIDO/APAGADO,45,8,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16559,1,1,5,MINISPLIT DE ENCENDIDO/APAGADO,10,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16561,1,1,2, ,15,4,0,2,3,Eléctrico de resistencia,Usado
16562,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,40,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16562,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,40,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16563,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,60,2,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16563,1,1,5,MINISPLIT DE ENCENDIDO APAGADO,100,4,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16564,1,2,5,MINISPLIT INVERTER,30,2,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16564,1,1,5,MINISPLIT DE ENCENDIDO APAGADO,30,2,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16570,1,1,2, ,60,5,0,1,4,Eléctrico de resistencia,Nuevo
16572,1,1,2, ,60,3,0,2,6,Eléctrico de resistencia,Usado
16580,1,1,2, ,30,10,0,2,1,Eléctrico de resistencia,Usado
16583,1,1,1, ,30,0,30,1,8,Eléctrico con aceite térmico,Nuevo
16583,1,3,3, ,30,1,0,1,3,Eléctrico de torre,Nuevo
16583,1,2,2, ,30,1,0,1,3,Eléctrico de resistencia,Nuevo
16584,1,2,2, ,180,6,0,1,1,Eléctrico de resistencia,Nuevo
16584,1,1,2, ,180,6,0,1,1,Eléctrico de resistencia,Nuevo
16584,1,3,4, ,180,6,0,1,1,De gas,Nuevo
16585,1,2,4, ,60,12,0,1,5,De gas,Nuevo
16585,1,1,4, ,60,12,0,1,8,De gas,Nuevo
16586,1,1,4, ,60,24,0,1,10,De gas,Nuevo
16586,1,2,4, ,20,4,0,1,4,De gas,Nuevo
16586,1,3,4, ,20,4,0,1,4,De gas,Nuevo
16589,1,4,4, ,60,1,0,1,2,De gas,Nuevo
16589,1,1,5,MINISPLIT INVERTER,120,6,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16589,1,2,4, ,120,1,0,1,2,De gas,Nuevo
16589,1,5,4, ,60,1,0,1,2,De gas,Nuevo
16589,1,3,4, ,120,1,0,1,2,De gas,Nuevo
16591,1,2,4, ,15,2,0,1,10,De gas,Nuevo
16591,1,1,4, ,25,2,0,1,10,De gas,Nuevo
16593,1,1,5,MINISPLIT ENCENDIDO APAGADO,60,3,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16593,1,2,5,MINISPLIT ENCENDIDO APAGADO,90,6,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16594,1,1,4, ,90,2,0,1,1,De gas,Nuevo
16595,1,1,2, ,30,2,0,1,10,Eléctrico de resistencia,Nuevo
16596,1,2,5,MINISPLIT INVERTER,30,3,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16596,1,3,5,MINISPLIT INVERTER,30,3,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16596,1,1,5,MINSPLIT INVERTER,30,3,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16597,1,2,1, ,180,9,0,1,99,Eléctrico con aceite térmico,Nuevo
16597,1,1,1, ,180,9,0,1,99,Eléctrico con aceite térmico,Nuevo
16600,1,1,3, ,90,1,0,1,2,Eléctrico de torre,Nuevo
16601,1,2,4, ,30,6,0,1,5,De gas,Nuevo
16601,1,1,4, ,30,6,0,1,1,De gas,Nuevo
16607,1,1,5,MINISPLIT ENCENDIDO APAGADO,1,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16610,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,6,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16614,1,1,5,MINI SPLIT ENCENDIDO APAGADO,30,2,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16614,1,2,5,MINISPLIT ENCENDIDO APAGADO,30,4,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16616,1,1,5,MINISPLIT INVERTER,20,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16618,1,2,5,MINISPLIT ENCENDIDO APAGADO,90,8,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16618,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,10,0,1,8,Otro tipo de calefactor (especifica),Nuevo
16619,1,1,4, ,60,12,0,1,30,De gas,Nuevo
16621,1,1,5,MINISPLIT DE ENCENDIDO APAGADO,30,8,0,1,9,Otro tipo de calefactor (especifica),Nuevo
16621,1,2,5,MINISPLIT DE ENCENDIDO APAGADO,30,1,0,1,9,Otro tipo de calefactor (especifica),Nuevo
16622,1,1,5,MINISPLIT,60,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16623,1,1,2, ,30,2,0,1,1,Eléctrico de resistencia,Nuevo
16623,1,3,2, ,30,2,0,1,1,Eléctrico de resistencia,Nuevo
16623,1,2,2, ,30,2,0,1,1,Eléctrico de resistencia,Nuevo
16628,1,1,4, ,6,6,0,1,10,De gas,Nuevo
16630,1,1,4, ,60,3,0,1,2,De gas,Nuevo
16631,1,1,5,MINISPILT,20,5,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16632,1,1,5,MINISPLIT DE ENCENDIDO APAGADO,4,6,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16636,1,1,3, ,20,2,0,1,3,Eléctrico de torre,Nuevo
16640,1,1,5,MINISPLIT INVERTER,20,2,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16641,1,1,4, ,30,1,0,2,20,De gas,Usado
16647,1,1,2, ,15,8,0,1,1,Eléctrico de resistencia,Nuevo
16648,1,2,2, ,60,2,0,1,5,Eléctrico de resistencia,Nuevo
16648,1,1,5,MINISPLIT INVERTER,120,4,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16659,1,1,4, ,310,12,0,1,10,De gas,Nuevo
16659,1,2,4, ,3,12,0,1,10,De gas,Nuevo
16662,1,1,2, ,60,2,0,2,6,Eléctrico de resistencia,Usado
16663,1,1,5,MINIPLIT,90,12,0,2,3,Otro tipo de calefactor (especifica),Usado
16663,1,2,3, ,90,6,0,1,1,Eléctrico de torre,Nuevo
16678,1,2,2, ,30,3,0,2,15,Eléctrico de resistencia,Usado
16678,1,1,2, ,30,3,0,2,15,Eléctrico de resistencia,Usado
16684,1,1,4, ,90,14,0,2,9,De gas,Usado
16685,1,2,5,MINISPLIT ENCENDIDO APAGADO,10,8,0,2,1,Otro tipo de calefactor (especifica),Usado
16685,1,1,5,MINISPLIT ENCENDIDO APAGADO,3,5,0,2,1,Otro tipo de calefactor (especifica),Usado
16686,1,1,5,MINISPLIT ENCENDIDO APAGADO,60,2,0,2,5,Otro tipo de calefactor (especifica),Usado
16688,1,1,4, ,8,2,0,1,5,De gas,Nuevo
16690,1,1,4, ,15,5,0,1,3,De gas,Nuevo
16692,1,1,4, ,5,0,30,1,20,De gas,Nuevo
16694,1,1,4, ,60,3,0,1,1,De gas,Nuevo
16697,1,1,1, ,3,1,0,1,5,Eléctrico con aceite térmico,Nuevo
16699,1,1,5,MINISPLIT INVERTER,30,5,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16706,1,1,4, ,30,3,0,2,12,De gas,Usado
16710,1,1,4, ,20,1,30,1,3,De gas,Nuevo
16722,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,2,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16722,1,2,5,MINISPLIT ENCENDIDO APAGADO,90,2,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16723,1,1,5,CLIMA DE VENTANA,60,4,0,1,12,Otro tipo de calefactor (especifica),Nuevo
16725,1,1,5,MINISPLIT INVERTER,90,2,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16732,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,1,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16743,1,1,1, ,120,8,0,1,1,Eléctrico con aceite térmico,Nuevo
16748,1,1,4, ,20,6,0,1,1,De gas,Nuevo
16753,1,1,2, ,30,5,0,1,2,Eléctrico de resistencia,Nuevo
16753,1,2,2, ,30,3,0,2,1,Eléctrico de resistencia,Usado
16757,1,1,2, ,120,5,0,1,8,Eléctrico de resistencia,Nuevo
16758,1,1,2, ,60,1,30,2,1,Eléctrico de resistencia,Usado
16759,1,1,5,MINISPLIT INVERTER,60,1,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16767,1,1,5,MINISPLIT ENCENDIDO APAGADO,60,5,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16767,1,2,5,MINISPLIT ENCENDIDO APAGADO,60,8,0,2,5,Otro tipo de calefactor (especifica),Usado
16768,1,1,4, ,90,12,0,1,10,De gas,Nuevo
16770,1,3,5,MINISPLIT ENCENDICO APAGADO,90,6,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16770,1,2,5,MINISPLIT ENCENDIDO APAGADO,90,6,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16770,1,1,5,MINISPLIT ENCENDICO APAGADO,90,6,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16777,1,1,2, ,3,5,0,2,1,Eléctrico de resistencia,Usado
16780,1,1,5,MINISPLIT,24,1,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16780,1,2,3, ,10,8,0,1,1,Eléctrico de torre,Nuevo
16781,1,1,1, ,90,10,0,2,1,Eléctrico con aceite térmico,Usado
16781,1,2,1, ,90,10,0,1,1,Eléctrico con aceite térmico,Nuevo
16795,1,1,2, ,30,1,0,2,5,Eléctrico de resistencia,Usado
16802,1,1,4, ,36,2,0,1,4,De gas,Nuevo
16818,1,1,1, ,30,24,0,2,1,Eléctrico con aceite térmico,Usado
16819,1,1,2, ,90,8,0,1,1,Eléctrico de resistencia,Nuevo
16823,1,1,2, ,20,16,0,2,1,Eléctrico de resistencia,Usado
16834,1,1,2, ,60,0,30,2,3,Eléctrico de resistencia,Usado
16841,1,1,5,MINISPLIT,60,24,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16842,1,2,2, ,60,6,0,1,8,Eléctrico de resistencia,Nuevo
16842,1,1,4, ,30,1,0,1,15,De gas,Nuevo
16843,1,3,5,MINISPLIT,60,8,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16843,1,2,5,MISMO EQUIPO DE MINISPLIT,60,8,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16843,1,1,5,SON EL MISMO EQUIPO DE MINISPLIT,60,8,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16847,1,1,4, ,20,7,0,1,20,De gas,Nuevo
16847,1,2,4, ,30,12,0,1,15,De gas,Nuevo
16848,1,1,5,MINISPLIT INVERTER,30,4,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16849,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,30,2,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16849,1,3,5,MINISPLIT  DE ENCENDIDO Y APAGADO,30,4,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16849,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,30,2,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16855,1,1,2, ,30,2,0,1,10,Eléctrico de resistencia,Nuevo
16871,1,1,2, ,60,12,0,1,5,Eléctrico de resistencia,Nuevo
16873,1,1,5,MINISPLIT,60,3,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16881,1,1,2, ,60,5,0,1,2,Eléctrico de resistencia,Nuevo
16883,1,1,2, ,60,1,0,1,14,Eléctrico de resistencia,Nuevo
16886,1,1,2, ,15,2,0,2,6,Eléctrico de resistencia,Usado
16906,1,1,1, ,15,12,0,1,1,Eléctrico con aceite térmico,Nuevo
16906,1,2,2, ,15,5,0,1,1,Eléctrico de resistencia,Nuevo
16934,1,1,5,MINISPLIT,60,6,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16941,1,1,2, ,60,2,0,1,3,Eléctrico de resistencia,Nuevo
16952,1,1,2, ,40,2,0,2,3,Eléctrico de resistencia,Usado
16957,1,1,3, ,30,3,0,2,2,Eléctrico de torre,Usado
16969,1,1,5,MINISPLIT ENCENDIDO APAGADO,60,5,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16976,1,1,5,MINISPLIT,30,4,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16979,1,1,2, ,15,3,0,1,2,Eléctrico de resistencia,Nuevo
16986,1,1,5,MINISPLIT,30,3,0,1,4,Otro tipo de calefactor (especifica),Nuevo
17030,1,1,3, ,20,8,0,1,4,Eléctrico de torre,Nuevo
17096,1,1,2, ,156,0,30,1,1,Eléctrico de resistencia,Nuevo
17348,1,1,2, ,60,8,0,1,17,Eléctrico de resistencia,Nuevo
17938,1,1,3, ,30,8,0,1,4,Eléctrico de torre,Nuevo
17945,1,1,1, ,8,2,0,1,4,Eléctrico con aceite térmico,Nuevo
17968,1,1,3, ,90,0,20,1,4,Eléctrico de torre,Nuevo
18024,1,1,2, ,60,1,0,1,10,Eléctrico de resistencia,Nuevo
18034,1,1,2, ,10,0,30,2,3,Eléctrico de resistencia,Usado
18040,1,1,1, ,30,3,0,1,1,Eléctrico con aceite térmico,Nuevo
18041,1,2,1, ,20,2,0,2,7,Eléctrico con aceite térmico,Usado
18041,1,1,1, ,20,3,0,1,21,Eléctrico con aceite térmico,Nuevo
18130,1,1,2, ,30,3,0,1,3,Eléctrico de resistencia,Nuevo
18130,1,2,2, ,30,3,0,1,1,Eléctrico de resistencia,Nuevo
18157,1,1,1, ,60,3,0,1,2,Eléctrico con aceite térmico,Nuevo
18168,1,1,4, ,30,1,0,1,5,De gas,Nuevo
18470,1,1,3, ,20,2,0,1,1,Eléctrico de torre,Nuevo
18519,1,1,3, ,30,12,0,1,1,Eléctrico de torre,Nuevo
18647,1,1,2, ,3,2,0,1,1,Eléctrico de resistencia,Nuevo
18648,1,1,2, ,15,2,0,1,2,Eléctrico de resistencia,Nuevo
18658,1,1,2, ,90,5,0,1,1,Eléctrico de resistencia,Nuevo
18699,1,1,2, ,20,0,30,1,2,Eléctrico de resistencia,Nuevo
18819,1,1,2, ,28,2,0,2,3,Eléctrico de resistencia,Usado
18847,1,1,2, ,3,1,0,1,15,Eléctrico de resistencia,Nuevo
18859,1,1,1, ,20,1,0,2,99,Eléctrico con aceite térmico,Usado
18862,1,1,2, ,15,1,0,1,1,Eléctrico de resistencia,Nuevo
18899,1,1,3, ,35,8,0,1,3,Eléctrico de torre,Nuevo
18900,1,1,1, ,20,1,30,1,3,Eléctrico con aceite térmico,Nuevo
18918,1,1,1, ,40,2,0,1,8,Eléctrico con aceite térmico,Nuevo
18936,1,1,1, ,8,1,0,1,7,Eléctrico con aceite térmico,Nuevo
18969,1,1,1, ,30,6,0,1,12,Eléctrico con aceite térmico,Nuevo
18969,1,2,1, ,30,6,0,1,6,Eléctrico con aceite térmico,Nuevo
18970,1,1,4, ,30,3,0,1,5,De gas,Nuevo
18976,1,1,4, ,12,6,0,1,15,De gas,Nuevo
18987,1,2,4, ,30,8,0,1,1,De gas,Nuevo
18987,1,1,4, ,30,8,0,1,1,De gas,Nuevo
18988,1,1,1, ,15,4,0,1,11,Eléctrico con aceite térmico,Nuevo
19003,1,1,1, ,30,4,0,1,2,Eléctrico con aceite térmico,Nuevo
19030,1,1,3, ,24,0,10,2,1,Eléctrico de torre,Usado
19040,1,1,1, ,30,3,0,1,7,Eléctrico con aceite térmico,Nuevo
19104,1,1,4, ,30,2,0,1,5,De gas,Nuevo
19117,1,1,3, ,120,8,0,1,5,Eléctrico de torre,Nuevo
19117,1,2,3, ,120,8,0,1,5,Eléctrico de torre,Nuevo
19135,1,1,2, ,50,8,0,1,3,Eléctrico de resistencia,Nuevo
19162,1,1,2, ,7,2,0,1,40,Eléctrico de resistencia,Nuevo
19180,1,1,5,MINISPLIT EN MODO CALEFACCION,10,2,0,1,5,Otro tipo de calefactor (especifica),Nuevo
19184,1,1,5,AIRE ACONDICIONADO Y CALEFACCION,20,0,30,1,1,Otro tipo de calefactor (especifica),Nuevo
19187,1,1,4, ,5,2,0,1,20,De gas,Nuevo
19215,1,1,1, ,60,1,0,1,3,Eléctrico con aceite térmico,Nuevo
19220,1,1,2, ,5,2,0,1,2,Eléctrico de resistencia,Nuevo
19222,1,1,2, ,60,3,0,1,8,Eléctrico de resistencia,Nuevo
19229,1,1,2, ,20,1,0,1,7,Eléctrico de resistencia,Nuevo
19231,1,1,1, ,60,7,0,1,6,Eléctrico con aceite térmico,Nuevo
19233,1,2,5,MINISPLIT,30,3,0,1,3,Otro tipo de calefactor (especifica),Nuevo
19233,1,1,5,MINISPLIT,30,3,0,1,4,Otro tipo de calefactor (especifica),Nuevo
19237,1,1,1, ,60,9,0,1,12,Eléctrico con aceite térmico,Nuevo
19244,1,1,5,DE CERAMICA,90,12,0,1,7,Otro tipo de calefactor (especifica),Nuevo
19246,1,1,2, ,15,5,0,1,1,Eléctrico de resistencia,Nuevo
19258,1,1,2, ,10,2,0,1,2,Eléctrico de resistencia,Nuevo
19263,1,1,1, ,4,2,0,1,10,Eléctrico con aceite térmico,Nuevo
19271,1,1,3, ,4,0,15,1,1,Eléctrico de torre,Nuevo
19272,1,1,1, ,8,3,0,1,25,Eléctrico con aceite térmico,Nuevo
19272,1,2,1, ,8,3,0,1,25,Eléctrico con aceite térmico,Nuevo
19280,1,1,4, ,90,2,0,1,1,De gas,Nuevo
19286,1,1,2, ,20,2,0,1,25,Eléctrico de resistencia,Nuevo
19341,1,1,1, ,60,2,0,1,7,Eléctrico con aceite térmico,Nuevo
19367,1,1,2, ,15,1,0,1,10,Eléctrico de resistencia,Nuevo
19368,1,1,2, ,60,5,0,1,8,Eléctrico de resistencia,Nuevo
19401,1,1,2, ,2,0,30,1,1,Eléctrico de resistencia,Nuevo
19427,1,1,2, ,45,1,0,1,1,Eléctrico de resistencia,Nuevo
19441,1,1,1, ,60,6,0,1,3,Eléctrico con aceite térmico,Nuevo
19483,1,1,3, ,90,2,0,1,8,Eléctrico de torre,Nuevo
19549,1,2,2, ,30,3,0,1,2,Eléctrico de resistencia,Nuevo
19549,1,1,2, ,30,3,0,1,2,Eléctrico de resistencia,Nuevo
19588,1,1,1, ,30,8,0,2,5,Eléctrico con aceite térmico,Usado
20687,1,1,2, ,30,8,0,1,6,Eléctrico de resistencia,Nuevo
20713,1,1,4, ,3,0,30,1,5,De gas,Nuevo
20735,1,1,4, ,20,2,0,1,2,De gas,Nuevo
20770,1,1,2, ,36,0,30,1,1,Eléctrico de resistencia,Nuevo
20783,1,1,1, ,14,7,0,2,99,Eléctrico con aceite térmico,Usado
20796,1,2,4, ,20,3,0,1,2,De gas,Nuevo
20796,1,1,3, ,20,3,0,1,1,Eléctrico de torre,Nuevo
20797,1,1,2, ,24,2,0,1,1,Eléctrico de resistencia,Nuevo
20797,1,2,2, ,12,1,0,1,1,Eléctrico de resistencia,Nuevo
20804,1,1,4, ,2,3,0,1,5,De gas,Nuevo
20806,1,1,1, ,30,2,0,1,10,Eléctrico con aceite térmico,Nuevo
20807,1,1,3, ,60,0,15,1,4,Eléctrico de torre,Nuevo
20807,1,3,4, ,60,1,0,1,2,De gas,Nuevo
20807,1,2,4, ,60,1,0,1,3,De gas,Nuevo
20809,1,1,4, ,10,2,0,1,5,De gas,Nuevo
20818,1,1,2, ,5,99,99,1,1,Eléctrico de resistencia,Nuevo
20842,1,1,1, ,50,24,0,1,15,Eléctrico con aceite térmico,Nuevo
20843,1,1,3, ,30,0,20,1,15,Eléctrico de torre,Nuevo
20862,1,1,2, ,25,3,0,1,8,Eléctrico de resistencia,Nuevo
20867,1,1,1, ,10,5,0,1,15,Eléctrico con aceite térmico,Nuevo
20868,1,1,1, ,30,6,0,1,3,Eléctrico con aceite térmico,Nuevo
20870,1,1,2, ,15,2,0,2,1,Eléctrico de resistencia,Usado
20902,1,1,3, ,5,8,0,1,4,Eléctrico de torre,Nuevo
20904,1,1,3, ,30,2,0,1,1,Eléctrico de torre,Nuevo
20920,1,1,2, ,30,0,30,2,99,Eléctrico de resistencia,Usado
20926,1,1,2, ,20,8,0,2,5,Eléctrico de resistencia,Usado
20932,1,1,2, ,10,1,0,1,10,Eléctrico de resistencia,Nuevo
20935,1,1,1, ,30,7,0,1,5,Eléctrico con aceite térmico,Nuevo
20941,1,1,2, ,15,6,0,1,1,Eléctrico de resistencia,Nuevo
20942,1,1,2, ,15,1,0,1,1,Eléctrico de resistencia,Nuevo
20960,1,1,2, ,30,1,0,1,2,Eléctrico de resistencia,Nuevo
20963,1,1,2, ,7,1,0,2,2,Eléctrico de resistencia,Usado
20977,1,1,2, ,14,7,0,1,1,Eléctrico de resistencia,Nuevo
20981,1,1,1, ,45,2,0,1,1,Eléctrico con aceite térmico,Nuevo
20981,1,2,3, ,45,2,0,1,3,Eléctrico de torre,Nuevo
20984,1,1,1, ,5,4,0,1,2,Eléctrico con aceite térmico,Nuevo
20988,1,2,2, ,5,2,0,1,10,Eléctrico de resistencia,Nuevo
20988,1,1,2, ,5,2,0,1,8,Eléctrico de resistencia,Nuevo
21018,1,1,2, ,30,6,0,2,15,Eléctrico de resistencia,Usado
21029,1,1,4, ,20,2,0,1,2,De gas,Nuevo
21059,1,2,2, ,60,6,0,1,1,Eléctrico de resistencia,Nuevo
21059,1,1,2, ,60,6,0,1,1,Eléctrico de resistencia,Nuevo
21087,1,1,2, ,40,6,0,1,4,Eléctrico de resistencia,Nuevo
21128,1,1,3, ,90,2,0,1,3,Eléctrico de torre,Nuevo
21143,1,1,2, ,15,1,0,1,1,Eléctrico de resistencia,Nuevo
21143,1,2,2, ,15,1,0,1,1,Eléctrico de resistencia,Nuevo
21157,1,1,2, ,14,8,0,1,1,Eléctrico de resistencia,Nuevo
21189,1,1,5,MINIESPLIT,40,8,0,2,2,Otro tipo de calefactor (especifica),Usado
21197,1,1,3, ,20,5,0,1,1,Eléctrico de torre,Nuevo
21216,1,1,2, ,16,1,0,1,1,Eléctrico de resistencia,Nuevo
21251,1,1,2, ,60,2,0,1,3,Eléctrico de resistencia,Nuevo
21262,1,1,3, ,40,3,0,1,1,Eléctrico de torre,Nuevo
21268,1,1,2, ,8,0,30,2,6,Eléctrico de resistencia,Usado
21293,1,1,2, ,3,0,3,1,1,Eléctrico de resistencia,Nuevo
21294,1,1,5,CALEFACTOR TIPO VENTILADOR PARECIDO AL DE TORRE,1,1,0,1,1,Otro tipo de calefactor (especifica),Nuevo
21299,1,1,2, ,30,8,0,1,1,Eléctrico de resistencia,Nuevo
21339,1,1,2, ,30,2,0,1,4,Eléctrico de resistencia,Nuevo
21349,1,1,4, ,60,1,30,1,1,De gas,Nuevo
21384,1,1,3, ,30,3,0,1,5,Eléctrico de torre,Nuevo
21386,1,2,2, ,5,2,0,1,3,Eléctrico de resistencia,Nuevo
21386,1,1,3, ,10,1,0,1,6,Eléctrico de torre,Nuevo
21429,1,1,2, ,30,12,0,2,1,Eléctrico de resistencia,Usado
22386,1,1,2, ,60,3,0,1,8,Eléctrico de resistencia,Nuevo
22637,1,1,3, ,30,1,0,1,1,Eléctrico de torre,Nuevo
22638,1,1,1, ,60,10,0,1,3,Eléctrico con aceite térmico,Nuevo
22648,1,1,2, ,5,0,5,1,1,Eléctrico de resistencia,Nuevo
