aire_tipo,aire_capa,aire_dia,aire_hor,aire_anio,aire_ene,aire_feb,aire_mar,aire_abr,aire_may,aire_jun,aire_jul,aire_ago,aire_sep,aire_oct,aire_nov,aire_dic
4,9,150,7,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,8,2,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,24,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,8,2,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,24,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,60,3,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,110,4,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,105,2,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,105,3,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,135,12,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,1,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,210,24,10,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,9,90,8,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,5,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,170,17,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,12,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
3,9,180,8,5,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,1,60,4,5,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4,180,5,5,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,2,90,4,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,120,5,12,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,4,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,6,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,3,99,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,12,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,0,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,7,7,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,210,8,15,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,6,10,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,170,4,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,9,120,3,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,5,8,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,5,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,1,90,15,12,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,12,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,60,8,7,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,150,8,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,4,13,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,8,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,8,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,2,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,2,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,1,3,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,60,8,10,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,9,8,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,15,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,12,4,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,8,10,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,9,90,4,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
3,9,90,3,4,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,60,3,5,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
3,9,30,5,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,150,10,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,12,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,5,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,5,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,100,3,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,3,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
2,9,120,12,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,210,8,10,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,90,10,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,90,12,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,6,10,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
5,9,150,3,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
3,6,90,4,12,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,6,90,3,12,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
6,9,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
4,9,170,14,7,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,105,3,25,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,5,18,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,7,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,5,4,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,4,2,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,60,10,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,180,12,2,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,15,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,9,8,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,90,5,6,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
5,3,90,8,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,4,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,9,120,9,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,165,24,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,3,20,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,15,99,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,9,120,7,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,6,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,8,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
1,9,195,16,4,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,150,12,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,3,15,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,1,90,6,10,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,5,120,12,4,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,18,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
3,9,120,5,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,130,3,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,10,17,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,5,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,9,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
6,9,150,4,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,1,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,2,7,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,6,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,240,15,2,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,105,6,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,3,105,24,3,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
3,9,60,4,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,120,3,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,7,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,2,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,9,120,3,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,1,90,2,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
3,9,120,2,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,1,120,12,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,10,5,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,7,4,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,12,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,210,24,2,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,8,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,90,6,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,15,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,2,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,210,24,4,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,9,150,8,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,3,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,3,120,12,14,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,140,0,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
6,9,240,12,4,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,6,10,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,5,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,10,12,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,12,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,9,150,8,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,5,15,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,2,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,12,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,6,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,150,10,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,5,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,60,5,12,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,135,12,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,3,165,8,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,66,2,2,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4,9,220,5,5,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,150,4,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,4,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,4,12,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,120,5,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,30,2,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,195,3,5,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
3,9,90,3,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
2,9,180,8,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
3,1,150,4,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,3,10,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,8,5,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,7,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,140,1,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,3,90,4,5,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,8,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
3,9,240,4,2,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,7,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,7,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,15,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,2,8,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
3,9,180,12,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,210,5,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,3,180,12,1,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,8,2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,9,150,8,3,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,5,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,180,10,8,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,150,8,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,150,8,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,120,1,8,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,4,90,2,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
6,3,90,4,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
3,9,240,4,5,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,120,11,10,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,17,8,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,5,160,2,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,135,15,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,7,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,60,6,28,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,90,10,15,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
3,9,130,9,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,9,60,0,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,150,10,10,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,9,12,5,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
6,4,210,3,1,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
6,3,210,3,2,0.0,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,1,120,7,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,120,8,12,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,90,6,4,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
2,9,90,24,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,210,24,6,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,13,18,99,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,120,2,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,2,180,13,6,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,135,8,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,135,10,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,180,24,8,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
5,9,90,12,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,60,2,5,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4,9,120,3,4,0.0,0.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,150,3,7,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,8,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,60,2,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,60,0,12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,30,2,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,150,2,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,1,150,2,5,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,150,5,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,90,3,7,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,8,10,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
2,9,120,3,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,90,7,7,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
4,9,100,5,10,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,9,120,8,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
6,3,150,15,3,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
2,9,190,10,1,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,150,8,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,150,8,1,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
2,9,210,10,15,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
5,3,180,12,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
4,9,90,4,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
2,9,120,9,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,120,2,2,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,150,8,6,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,9,210,12,6,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
1,1,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
5,3,60,3,1,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
5,9,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
5,9,120,2,2,0.0,0.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
6,9,60,2,8,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
5,3,30,1,8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9,60,5,5,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,180,6,20,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0
4,1,150,3,99,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
4,9,210,8,20,0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0
