folio,foliohog,id_pobla,edad,nacio_dia,nacio_mes,sexo,parentesco,asiste_esc,tipo_esc,turno_esc,no_asiste,grado_inst,nivel_inst,alfabetism,edo_conyug,nivel_inst_desc,edo_conyug_desc,sexo_desc,parentesco_desc
24662,1,4,25,9,12,2,4,1,1,1,0,3,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Nieta(o)
24663,1,1,46,18,9,1,1,2,0,0,0,6,2,1,2,Primaria,Está separada(o),Hombre,Jefe(a)
24663,1,2,21,7,8,1,5,2,0,0,8,3,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Hombre,Nuera o yerno
24663,1,3,24,25,12,2,3,2,0,0,8,6,2,1,1,Primaria,Vive con su pareja o en unión libre,Mujer,Hija(o)
24663,1,4,6,13,12,2,4,1,1,1,0,1,2,2,0,Primaria,No aplica,Mujer,Nieta(o)
24663,1,5,4,13,1,1,4,1,1,1,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Nieta(o)
24664,1,1,36,24,11,1,1,2,0,0,0,5,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Jefe(a)
24665,1,1,58,18,1,1,1,2,0,0,0,4,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24665,1,2,55,7,11,2,2,2,0,0,0,3,7,1,6,Estudios técnicos o comerciales con secundaria terminada,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24665,1,3,28,17,1,2,3,2,0,0,9,4,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Hija(o)
24666,1,1,23,21,7,1,1,2,0,0,9,5,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Jefe(a)
24667,1,1,56,13,7,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24667,1,2,54,16,1,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24667,1,3,28,11,6,1,3,2,0,0,8,3,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Hombre,Hija(o)
24667,1,4,28,2,3,2,5,2,0,0,8,3,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Mujer,Nuera o yerno
24667,1,5,18,30,9,1,4,1,1,2,0,3,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Nieta(o)
24668,1,1,37,12,10,1,1,2,0,0,0,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24668,1,2,40,26,9,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24668,1,3,18,10,8,2,3,1,1,2,0,1,4,1,5,Preparatoria o bachillerato,Está soltera(o),Mujer,Hija(o)
24668,1,4,15,17,9,2,3,1,1,1,0,2,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24668,1,5,8,16,6,2,3,1,1,1,0,2,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24669,1,1,59,11,8,1,1,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24669,1,2,54,7,4,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24669,1,3,33,9,11,2,3,2,0,0,0,2,7,1,5,Estudios técnicos o comerciales con secundaria terminada,Está soltera(o),Mujer,Hija(o)
24669,1,4,13,12,12,1,4,1,1,2,0,6,2,2,5,Primaria,Está soltera(o),Hombre,Nieta(o)
24669,1,5,5,19,1,1,3,1,1,1,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Hija(o)
24669,1,6,3,7,12,2,4,2,0,0,10,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Nieta(o)
24670,1,1,38,13,10,1,1,2,0,0,0,3,2,2,5,Primaria,Está soltera(o),Hombre,Jefe(a)
24671,1,1,49,26,6,1,1,2,0,0,0,5,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24671,1,2,46,24,11,2,2,2,0,0,0,2,11,1,6,Maestría,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24672,1,1,36,9,11,1,1,2,0,0,0,6,2,1,5,Primaria,Está soltera(o),Hombre,Jefe(a)
24672,1,2,21,10,12,2,8,2,0,0,8,3,3,1,5,Secundaria,Está soltera(o),Mujer,Otro
24672,1,3,17,31,10,1,8,2,0,0,7,2,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Hombre,Otro
24672,1,4,17,29,8,2,9,2,0,0,7,2,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Mujer,Sin parentesco
24673,1,1,41,20,6,1,1,2,0,0,0,3,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24673,1,2,29,1,7,2,2,2,0,0,9,1,7,1,1,Estudios técnicos o comerciales con secundaria terminada,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24673,1,3,18,19,6,2,3,2,0,0,7,3,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24673,1,4,14,22,7,2,3,1,1,1,0,3,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24673,1,5,11,19,7,1,3,1,1,1,0,6,2,1,0,Primaria,No aplica,Hombre,Hija(o)
24673,1,6,4,4,6,2,3,1,1,1,0,1,1,0,0,Preescolar,No aplica,Mujer,Hija(o)
24673,1,7,0,30,7,2,3,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Hija(o)
24674,1,1,42,7,3,1,1,2,0,0,0,1,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24674,1,2,40,11,3,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24674,1,3,15,5,8,1,3,1,1,2,0,1,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Hija(o)
24674,1,4,12,27,10,2,3,1,1,1,0,1,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24674,1,5,6,21,11,1,3,1,1,1,0,1,2,1,0,Primaria,No aplica,Hombre,Hija(o)
24675,1,1,42,18,7,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24675,1,2,35,23,3,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24675,1,3,16,20,12,2,3,1,1,1,0,3,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24675,1,4,11,20,3,1,3,1,1,1,0,5,2,1,0,Primaria,No aplica,Hombre,Hija(o)
24676,1,1,85,10,3,1,1,2,0,0,0,0,0,1,6,Ninguno / No aplica,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24676,1,2,76,15,1,2,2,2,0,0,0,3,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24677,1,1,54,24,7,2,1,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Mujer,Jefe(a)
24677,1,2,56,11,11,1,2,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Hombre,Esposa(o) compañera(o)
24677,1,3,20,24,4,2,3,2,0,0,7,3,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24677,1,4,25,26,11,1,3,2,0,0,7,2,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Hombre,Hija(o)
24677,1,5,19,20,1,2,5,2,0,0,7,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Nuera o yerno
24677,1,6,2,10,1,2,4,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Nieta(o)
24678,1,1,59,28,12,1,1,2,0,0,0,3,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24678,1,2,49,8,8,2,2,2,0,0,0,3,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24678,1,3,25,3,6,1,3,2,0,0,7,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Hombre,Hija(o)
24678,1,4,22,3,11,2,5,2,0,0,2,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Nuera o yerno
24678,1,5,7,28,12,1,4,1,1,1,0,1,2,1,0,Primaria,No aplica,Hombre,Nieta(o)
24678,1,6,1,31,8,1,4,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Nieta(o)
24679,1,1,42,4,5,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24679,1,2,48,6,2,2,2,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24679,1,3,17,15,9,1,3,1,1,1,0,2,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Hija(o)
24679,1,4,14,20,2,1,3,1,1,2,0,1,3,1,5,Secundaria,Está soltera(o),Hombre,Hija(o)
24679,1,5,51,1,6,1,9,2,0,0,0,5,2,1,2,Primaria,Está separada(o),Hombre,Sin parentesco
24680,1,1,76,28,1,2,1,2,0,0,0,6,2,1,4,Primaria,Está viuda(o),Mujer,Jefe(a)
24680,1,2,57,12,3,1,3,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Hombre,Hija(o)
24680,1,3,57,2,8,2,5,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Nuera o yerno
24681,1,1,48,9,6,1,1,2,0,0,0,2,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24681,1,2,45,21,10,2,2,2,0,0,0,6,2,1,1,Primaria,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24681,1,3,9,9,2,1,3,1,1,1,0,2,2,1,0,Primaria,No aplica,Hombre,Hija(o)
24682,1,1,36,30,4,1,1,2,0,0,0,6,2,1,1,Primaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24682,1,2,32,8,8,2,2,2,0,0,0,2,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24682,1,3,6,19,11,1,3,1,1,1,0,3,1,2,0,Preescolar,No aplica,Hombre,Hija(o)
24682,1,4,5,19,5,1,3,1,1,1,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Hija(o)
24683,1,1,52,20,9,2,1,2,0,0,0,5,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Jefe(a)
24683,1,2,15,16,2,2,3,1,1,1,0,2,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24684,1,1,33,1,7,1,1,2,0,0,0,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24684,1,2,35,1,11,2,2,2,0,0,0,1,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24684,1,3,12,13,9,2,3,1,1,1,0,6,2,1,5,Primaria,Está soltera(o),Mujer,Hija(o)
24684,1,4,6,25,6,2,3,1,1,3,0,3,1,1,0,Preescolar,No aplica,Mujer,Hija(o)
24685,1,1,71,17,1,2,1,2,0,0,0,6,2,1,4,Primaria,Está viuda(o),Mujer,Jefe(a)
24686,1,1,74,7,3,2,1,2,0,0,0,3,10,1,4,Licenciatura o profesional,Está viuda(o),Mujer,Jefe(a)
24686,1,2,45,4,4,2,3,2,0,0,0,3,10,1,4,Licenciatura o profesional,Está viuda(o),Mujer,Hija(o)
24686,1,3,18,21,3,1,4,2,0,0,7,3,3,1,5,Secundaria,Está soltera(o),Hombre,Nieta(o)
24686,1,4,42,1,10,1,3,2,0,0,0,3,10,1,3,Licenciatura o profesional,Está divorciada(o),Hombre,Hija(o)
24687,1,1,38,24,12,2,1,2,0,0,0,4,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Mujer,Jefe(a)
24687,1,2,47,7,9,1,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Esposa(o) compañera(o)
24687,1,3,19,18,12,1,3,1,1,1,0,3,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Hija(o)
24687,1,4,14,30,3,1,3,1,2,1,0,1,3,1,5,Secundaria,Está soltera(o),Hombre,Hija(o)
24687,1,5,4,8,10,1,3,1,1,1,0,1,1,0,0,Preescolar,No aplica,Hombre,Hija(o)
24688,1,1,34,27,1,1,1,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24688,1,2,33,22,8,2,2,2,0,0,0,2,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24688,1,3,15,20,2,1,3,1,1,2,0,1,3,1,5,Secundaria,Está soltera(o),Hombre,Hija(o)
24688,1,4,13,8,12,2,3,1,1,1,0,1,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24688,1,5,11,14,4,1,3,1,1,1,0,5,2,1,0,Primaria,No aplica,Hombre,Hija(o)
24688,1,6,8,26,11,2,3,1,1,1,0,2,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24689,1,1,24,8,10,1,1,2,0,0,7,1,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24689,1,2,23,5,1,2,2,2,0,0,7,2,3,1,1,Secundaria,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24689,1,3,4,10,6,1,3,2,0,0,10,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Hija(o)
24689,1,4,3,10,9,1,3,2,0,0,10,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Hija(o)
24690,1,1,40,2,4,1,1,2,0,0,0,5,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24690,1,2,27,26,7,2,2,2,0,0,8,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24690,1,3,9,8,3,2,3,1,1,1,0,3,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24690,1,4,3,22,6,2,8,1,1,1,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Otro
24691,1,1,68,10,6,2,1,2,0,0,0,2,9,1,4,Normal de licenciatura,Está viuda(o),Mujer,Jefe(a)
24691,1,2,39,19,7,2,3,2,0,0,0,4,9,1,5,Normal de licenciatura,Está soltera(o),Mujer,Hija(o)
24692,1,1,60,24,5,1,1,2,0,0,0,5,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24692,1,2,59,5,1,2,2,2,0,0,0,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24692,1,3,25,15,11,2,3,2,0,0,9,2,11,1,5,Maestría,Está soltera(o),Mujer,Hija(o)
24693,1,1,48,24,2,1,1,2,0,0,0,3,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24693,1,2,48,12,3,2,2,2,0,0,0,4,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24693,1,3,21,8,8,2,3,1,1,1,0,3,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Hija(o)
24694,1,1,31,27,8,1,1,2,0,0,0,2,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24694,1,2,24,17,12,2,2,2,0,0,7,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24694,1,3,1,1,8,1,3,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Hija(o)
24695,1,1,46,13,1,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24695,1,2,45,4,11,2,2,2,0,0,0,1,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24696,1,1,74,13,6,1,1,2,0,0,0,0,0,1,6,Ninguno / No aplica,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24696,1,2,73,11,1,2,2,2,0,0,0,0,0,1,6,Ninguno / No aplica,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24696,1,3,52,22,1,1,3,2,0,0,0,4,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Hija(o)
24696,1,4,38,19,11,2,3,2,0,0,0,4,10,1,3,Licenciatura o profesional,Está divorciada(o),Mujer,Hija(o)
24696,1,5,4,16,7,1,4,1,1,1,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Nieta(o)
24697,1,1,59,9,10,1,1,2,0,0,0,2,4,1,2,Preparatoria o bachillerato,Está separada(o),Hombre,Jefe(a)
24697,1,2,41,30,6,1,8,2,0,0,0,3,3,1,2,Secundaria,Está separada(o),Hombre,Otro
24698,1,1,32,3,2,2,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Jefe(a)
24698,1,2,33,8,8,1,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Esposa(o) compañera(o)
24698,1,3,12,2,7,2,3,1,1,1,0,6,2,1,5,Primaria,Está soltera(o),Mujer,Hija(o)
24698,1,4,10,8,12,2,3,1,1,3,0,4,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24698,1,5,8,16,11,2,3,1,1,3,0,2,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24698,1,6,0,7,11,2,3,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Hija(o)
24699,1,1,69,6,11,2,1,2,0,0,0,3,3,1,5,Secundaria,Está soltera(o),Mujer,Jefe(a)
24700,1,1,29,1,7,1,1,2,0,0,9,4,10,1,1,Licenciatura o profesional,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24700,1,2,24,18,11,2,2,2,0,0,1,1,10,1,1,Licenciatura o profesional,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24700,1,3,5,21,10,1,3,1,1,1,0,2,1,0,0,Preescolar,No aplica,Hombre,Hija(o)
24700,1,4,2,24,11,2,3,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Hija(o)
24701,1,1,45,2,5,1,1,2,0,0,0,2,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24701,1,2,43,10,9,2,2,2,0,0,0,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24701,1,3,22,13,1,1,3,2,0,0,7,3,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Hija(o)
24701,1,4,22,5,7,1,8,2,0,0,7,3,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Otro
24701,1,5,16,16,7,2,3,1,2,1,0,1,4,1,5,Preparatoria o bachillerato,Está soltera(o),Mujer,Hija(o)
24701,1,6,13,11,2,1,3,1,2,2,0,6,2,1,5,Primaria,Está soltera(o),Hombre,Hija(o)
24702,1,1,65,8,1,2,1,2,0,0,0,5,2,1,4,Primaria,Está viuda(o),Mujer,Jefe(a)
24703,1,1,77,24,9,2,1,2,0,0,0,4,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Mujer,Jefe(a)
24703,1,2,83,1,1,1,2,2,0,0,0,2,11,1,6,Maestría,Está casada(o) civil y/o religiosamente,Hombre,Esposa(o) compañera(o)
24704,1,1,56,20,9,1,1,2,0,0,0,5,2,1,1,Primaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24704,1,2,47,17,2,2,2,2,0,0,0,3,3,1,1,Secundaria,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24704,1,3,12,29,9,1,3,1,1,2,0,6,2,1,5,Primaria,Está soltera(o),Hombre,Hija(o)
24704,1,4,11,29,1,2,3,1,1,1,0,4,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24704,1,5,22,19,4,1,3,2,0,0,8,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Hija(o)
24704,1,6,22,31,7,2,5,2,0,0,8,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Mujer,Nuera o yerno
24704,1,7,0,19,3,2,4,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Nieta(o)
24705,1,1,52,7,11,2,1,2,0,0,0,2,7,1,1,Estudios técnicos o comerciales con secundaria terminada,Vive con su pareja o en unión libre,Mujer,Jefe(a)
24705,1,2,41,14,9,1,2,2,0,0,0,3,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Esposa(o) compañera(o)
24705,1,3,20,7,9,2,3,2,0,0,2,3,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Mujer,Hija(o)
24705,1,4,23,21,8,1,5,2,0,0,7,3,4,1,1,Preparatoria o bachillerato,Vive con su pareja o en unión libre,Hombre,Nuera o yerno
24705,1,5,0,2,3,2,4,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Nieta(o)
24706,1,1,38,1,6,2,1,2,0,0,0,2,11,1,6,Maestría,Está casada(o) civil y/o religiosamente,Mujer,Jefe(a)
24706,1,2,40,21,4,1,2,2,0,0,0,3,5,1,6,Normal básica,Está casada(o) civil y/o religiosamente,Hombre,Esposa(o) compañera(o)
24707,1,1,54,4,2,1,1,2,0,0,0,3,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
24707,1,2,40,17,2,2,2,2,0,0,0,6,2,1,1,Primaria,Vive con su pareja o en unión libre,Mujer,Esposa(o) compañera(o)
24707,1,3,27,18,1,1,3,2,0,0,7,3,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Hija(o)
24708,1,1,49,12,2,2,1,2,0,0,0,3,3,1,4,Secundaria,Está viuda(o),Mujer,Jefe(a)
24708,1,2,22,30,4,1,3,2,0,0,9,5,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Hija(o)
24708,1,3,16,12,5,1,3,1,1,2,0,1,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Hija(o)
24708,1,4,15,31,7,1,3,1,1,2,0,3,3,1,5,Secundaria,Está soltera(o),Hombre,Hija(o)
24708,1,5,12,6,10,2,3,1,1,2,0,6,2,1,5,Primaria,Está soltera(o),Mujer,Hija(o)
24709,1,1,50,10,2,2,1,2,0,0,0,6,2,1,1,Primaria,Vive con su pareja o en unión libre,Mujer,Jefe(a)
24709,1,2,59,10,2,1,2,2,0,0,0,3,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Esposa(o) compañera(o)
24709,1,3,24,6,2,2,3,2,0,0,7,3,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24709,1,4,5,5,12,1,4,1,1,1,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Nieta(o)
24710,1,1,53,11,11,1,1,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24710,1,2,53,21,6,2,2,2,0,0,0,3,6,1,6,Estudios técnicos o comerciales con primaria terminada,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24710,1,3,24,11,5,1,3,2,0,0,7,3,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Hija(o)
24710,1,4,21,18,6,1,3,1,1,1,0,2,10,1,5,Licenciatura o profesional,Está soltera(o),Hombre,Hija(o)
24711,1,1,55,26,12,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24711,1,2,47,11,12,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24712,1,1,51,6,6,2,1,2,0,0,0,6,2,1,2,Primaria,Está separada(o),Mujer,Jefe(a)
24712,1,2,27,5,7,2,3,2,0,0,9,4,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Hija(o)
24712,1,3,22,1,9,2,3,2,0,0,4,2,4,1,2,Preparatoria o bachillerato,Está separada(o),Mujer,Hija(o)
24712,1,4,18,24,5,1,3,2,0,0,8,3,4,1,5,Preparatoria o bachillerato,Está soltera(o),Hombre,Hija(o)
24712,1,5,10,27,5,2,3,1,1,2,0,4,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24712,1,6,2,15,9,2,4,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Mujer,Nieta(o)
24712,1,7,0,22,5,1,4,0,0,0,0,0,0,0,0,Ninguno / No aplica,No aplica,Hombre,Nieta(o)
24713,1,1,58,19,3,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24713,1,2,52,6,4,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24713,1,3,18,28,2,2,3,2,0,0,8,2,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24713,1,4,16,25,7,2,3,1,1,2,0,1,4,1,5,Preparatoria o bachillerato,Está soltera(o),Mujer,Hija(o)
24713,1,5,11,27,11,2,3,1,1,1,0,5,2,1,0,Primaria,No aplica,Mujer,Hija(o)
24714,1,1,52,24,10,1,1,2,0,0,0,3,4,1,6,Preparatoria o bachillerato,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24714,1,2,51,29,9,2,2,2,0,0,0,4,10,1,6,Licenciatura o profesional,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24714,1,3,24,30,3,2,3,1,2,1,0,3,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Hija(o)
24714,1,4,19,24,4,2,3,1,1,1,0,3,4,1,5,Preparatoria o bachillerato,Está soltera(o),Mujer,Hija(o)
24714,1,5,15,30,9,2,3,1,1,1,0,3,3,1,5,Secundaria,Está soltera(o),Mujer,Hija(o)
24714,1,6,7,15,2,2,3,1,1,1,0,3,1,1,0,Preescolar,No aplica,Mujer,Hija(o)
24715,1,1,60,28,8,1,1,2,0,0,0,3,11,1,6,Maestría,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24715,1,2,59,17,1,2,2,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24715,1,3,23,31,1,2,3,1,1,1,0,4,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Hija(o)
24715,1,4,20,31,1,2,3,1,1,1,0,1,10,1,5,Licenciatura o profesional,Está soltera(o),Mujer,Hija(o)
24715,1,5,90,15,7,2,7,2,0,0,0,0,0,2,4,Ninguno / No aplica,Está viuda(o),Mujer,Suegra(o)
24716,1,1,67,2,6,1,1,2,0,0,0,3,3,1,6,Secundaria,Está casada(o) civil y/o religiosamente,Hombre,Jefe(a)
24716,1,2,67,1,7,2,2,2,0,0,0,6,2,1,6,Primaria,Está casada(o) civil y/o religiosamente,Mujer,Esposa(o) compañera(o)
24717,1,1,29,15,8,1,1,2,0,0,2,3,3,1,1,Secundaria,Vive con su pareja o en unión libre,Hombre,Jefe(a)
