folio,foliohog,id_focos,foco_num,foco_hor,foco_min,foco_fluor,foco_led,foco_incan,foco_lugar_desc
9230,1,6,1,3,30,0,0,1,La cochera o calle
9230,1,5,1,3,30,1,0,0,El patio
9230,1,4,3,0,20,3,0,0,Todas las recámaras
9230,1,3,1,3,0,1,0,0,Todos los baños
9230,1,2,0,0,0,0,0,0,Sala – Comedor
9230,1,1,1,4,30,1,0,0,La cocina
9230,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9231,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9231,1,1,1,2,0,1,0,0,La cocina
9231,1,2,0,0,0,0,0,0,Sala – Comedor
9231,1,3,1,1,0,1,0,0,Todos los baños
9231,1,4,3,1,0,3,0,0,Todas las recámaras
9231,1,5,0,0,0,0,0,0,El patio
9231,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9231,1,6,2,12,0,0,0,2,La cochera o calle
9232,1,3,0,0,0,0,0,0,Todos los baños
9232,1,2,0,0,0,0,0,0,Sala – Comedor
9232,1,1,1,2,0,1,0,0,La cocina
9232,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9232,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9232,1,6,1,1,0,1,0,0,La cochera o calle
9232,1,4,0,0,0,0,0,0,Todas las recámaras
9232,1,5,0,0,0,0,0,0,El patio
9233,1,1,1,1,0,1,0,0,La cocina
9233,1,2,0,0,0,0,0,0,Sala – Comedor
9233,1,3,1,0,30,1,0,0,Todos los baños
9233,1,4,2,1,0,2,0,0,Todas las recámaras
9233,1,5,1,0,10,0,0,1,El patio
9233,1,6,0,0,0,0,0,0,La cochera o calle
9233,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9233,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9234,1,1,1,3,0,1,0,0,La cocina
9234,1,2,0,0,0,0,0,0,Sala – Comedor
9234,1,3,1,0,10,0,0,1,Todos los baños
9234,1,4,1,3,0,1,0,0,Todas las recámaras
9234,1,5,0,0,0,0,0,0,El patio
9234,1,6,0,0,0,0,0,0,La cochera o calle
9234,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9234,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9235,1,1,1,2,0,1,0,0,La cocina
9235,1,2,2,2,0,2,0,0,Sala – Comedor
9235,1,3,1,1,0,1,0,0,Todos los baños
9235,1,4,1,1,0,1,0,0,Todas las recámaras
9235,1,5,1,0,10,1,0,0,El patio
9235,1,6,1,0,40,1,0,0,La cochera o calle
9235,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9235,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9236,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9236,1,7,1,1,0,0,1,0,Escaleras o pasillos interiores
9236,1,6,1,1,0,1,0,0,La cochera o calle
9236,1,5,1,0,15,1,0,0,El patio
9236,1,4,2,5,0,2,0,0,Todas las recámaras
9236,1,3,2,1,0,2,0,0,Todos los baños
9236,1,1,1,1,0,0,1,0,La cocina
9236,1,2,3,4,0,0,3,0,Sala – Comedor
9237,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9237,1,6,0,0,0,0,0,0,La cochera o calle
9237,1,5,0,0,0,0,0,0,El patio
9237,1,4,3,1,0,3,0,0,Todas las recámaras
9237,1,3,1,2,0,1,0,0,Todos los baños
9237,1,2,1,5,0,0,1,0,Sala – Comedor
9237,1,1,1,3,0,0,1,0,La cocina
9237,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9238,1,2,1,4,0,1,0,0,Sala – Comedor
9238,1,3,1,1,0,1,0,0,Todos los baños
9238,1,4,2,3,0,2,0,0,Todas las recámaras
9238,1,5,0,0,0,0,0,0,El patio
9238,1,6,0,0,0,0,0,0,La cochera o calle
9238,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9238,1,7,1,3,0,1,0,0,Escaleras o pasillos interiores
9238,1,1,1,4,0,1,0,0,La cocina
9239,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9239,1,3,1,3,0,1,0,0,Todos los baños
9239,1,4,2,1,0,2,0,0,Todas las recámaras
9239,1,5,1,0,30,1,0,0,El patio
9239,1,7,1,0,30,1,0,0,Escaleras o pasillos interiores
9239,1,6,0,0,0,0,0,0,La cochera o calle
9239,1,2,0,0,0,0,0,0,Sala – Comedor
9239,1,1,1,7,0,1,0,0,La cocina
9240,1,4,3,3,0,3,0,0,Todas las recámaras
9240,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9240,1,5,1,1,0,1,0,0,El patio
9240,1,6,0,0,0,0,0,0,La cochera o calle
9240,1,2,1,1,0,1,0,0,Sala – Comedor
9240,1,1,1,1,0,1,0,0,La cocina
9240,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9240,1,3,1,1,0,1,0,0,Todos los baños
9241,1,1,1,0,15,1,0,0,La cocina
9241,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9241,1,6,1,8,0,1,0,0,La cochera o calle
9241,1,5,0,0,0,0,0,0,El patio
9241,1,4,1,2,0,1,0,0,Todas las recámaras
9241,1,3,1,1,0,1,0,0,Todos los baños
9241,1,2,1,0,15,1,0,0,Sala – Comedor
9241,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9242,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9242,1,6,0,0,0,0,0,0,La cochera o calle
9242,1,3,1,1,0,0,1,0,Todos los baños
9242,1,2,1,1,0,0,1,0,Sala – Comedor
9242,1,1,1,1,0,1,0,0,La cocina
9242,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9242,1,5,1,2,0,0,1,0,El patio
9242,1,4,2,1,0,0,2,0,Todas las recámaras
9243,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9243,1,6,0,0,0,0,0,0,La cochera o calle
9243,1,5,0,0,0,0,0,0,El patio
9243,1,4,1,1,0,0,0,1,Todas las recámaras
9243,1,3,1,0,10,0,0,1,Todos los baños
9243,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9243,1,1,1,0,10,0,0,1,La cocina
9243,1,2,0,0,0,0,0,0,Sala – Comedor
9244,1,5,0,0,0,0,0,0,El patio
9244,1,6,0,0,0,0,0,0,La cochera o calle
9244,1,7,1,2,0,1,0,0,Escaleras o pasillos interiores
9244,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9244,1,1,1,2,0,1,0,0,La cocina
9244,1,2,0,0,0,0,0,0,Sala – Comedor
9244,1,3,1,0,20,1,0,0,Todos los baños
9244,1,4,1,3,0,1,0,0,Todas las recámaras
9245,1,5,1,1,0,1,0,0,El patio
9245,1,4,1,3,0,1,0,0,Todas las recámaras
9245,1,3,1,0,10,1,0,0,Todos los baños
9245,1,2,1,2,0,1,0,0,Sala – Comedor
9245,1,1,1,1,0,1,0,0,La cocina
9245,1,6,2,1,0,2,0,0,La cochera o calle
9245,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9245,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9246,1,4,3,4,0,3,0,0,Todas las recámaras
9246,1,6,0,0,0,0,0,0,La cochera o calle
9246,1,5,1,3,0,1,0,0,El patio
9246,1,3,1,0,40,1,0,0,Todos los baños
9246,1,2,0,0,0,0,0,0,Sala – Comedor
9246,1,1,1,1,0,1,0,0,La cocina
9246,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9246,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9247,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9247,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9247,1,1,1,3,0,0,1,0,La cocina
9247,1,2,1,1,0,0,1,0,Sala – Comedor
9247,1,3,1,0,30,1,0,0,Todos los baños
9247,1,4,3,1,0,3,0,0,Todas las recámaras
9247,1,5,0,0,0,0,0,0,El patio
9247,1,6,0,0,0,0,0,0,La cochera o calle
9248,1,1,1,3,0,1,0,0,La cocina
9248,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9248,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9248,1,2,0,0,0,0,0,0,Sala – Comedor
9248,1,3,1,0,30,1,0,0,Todos los baños
9248,1,4,1,4,0,1,0,0,Todas las recámaras
9248,1,5,0,0,0,0,0,0,El patio
9248,1,6,1,0,40,1,0,0,La cochera o calle
9249,1,2,3,0,30,3,0,0,Sala – Comedor
9249,1,1,3,1,0,3,0,0,La cocina
9249,1,6,0,0,0,0,0,0,La cochera o calle
9249,1,3,2,0,30,2,0,0,Todos los baños
9249,1,4,3,3,0,3,0,0,Todas las recámaras
9249,1,5,6,6,0,1,0,5,El patio
9249,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9249,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9250,1,2,2,1,0,2,0,0,Sala – Comedor
9250,1,1,2,1,0,2,0,0,La cocina
9250,1,3,3,0,10,3,0,0,Todos los baños
9250,1,4,1,1,0,1,0,0,Todas las recámaras
9250,1,5,1,0,20,1,0,0,El patio
9250,1,6,2,8,0,0,0,2,La cochera o calle
9250,1,7,1,0,20,1,0,0,Escaleras o pasillos interiores
9250,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9251,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9251,1,1,1,1,0,0,0,1,La cocina
9251,1,2,0,0,0,0,0,0,Sala – Comedor
9251,1,3,1,0,30,1,0,0,Todos los baños
9251,1,4,2,0,30,0,0,2,Todas las recámaras
9251,1,5,1,2,0,0,0,1,El patio
9251,1,6,0,0,0,0,0,0,La cochera o calle
9251,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9252,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9252,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9252,1,2,1,0,15,1,0,0,Sala – Comedor
9252,1,3,1,0,10,1,0,0,Todos los baños
9252,1,4,3,2,0,3,0,0,Todas las recámaras
9252,1,5,1,1,0,1,0,0,El patio
9252,1,6,0,0,0,0,0,0,La cochera o calle
9252,1,1,1,1,0,1,0,0,La cocina
9253,1,1,1,1,0,1,0,0,La cocina
9253,1,7,1,0,10,1,0,0,Escaleras o pasillos interiores
9253,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9253,1,2,1,2,0,1,0,0,Sala – Comedor
9253,1,3,1,0,30,1,0,0,Todos los baños
9253,1,4,2,0,37,2,0,0,Todas las recámaras
9253,1,5,0,0,0,0,0,0,El patio
9253,1,6,0,0,0,0,0,0,La cochera o calle
9254,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9254,1,6,1,2,0,1,0,0,La cochera o calle
9254,1,5,1,1,0,1,0,0,El patio
9254,1,4,3,0,30,3,0,0,Todas las recámaras
9254,1,3,1,3,0,0,0,1,Todos los baños
9254,1,2,0,0,0,0,0,0,Sala – Comedor
9254,1,1,1,3,0,1,0,0,La cocina
9254,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9256,1,4,1,1,0,1,0,0,Todas las recámaras
9256,1,3,1,0,5,0,0,1,Todos los baños
9256,1,2,0,0,0,0,0,0,Sala – Comedor
9256,1,1,1,3,0,1,0,0,La cocina
9256,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9256,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9256,1,6,1,2,0,1,0,0,La cochera o calle
9256,1,5,1,9,0,1,0,0,El patio
9257,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9257,1,6,0,0,0,0,0,0,La cochera o calle
9257,1,5,0,0,0,0,0,0,El patio
9257,1,4,0,0,0,0,0,0,Todas las recámaras
9257,1,3,1,0,30,1,0,0,Todos los baños
9257,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9257,1,1,1,2,0,1,0,0,La cocina
9257,1,2,0,0,0,0,0,0,Sala – Comedor
9258,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9258,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9258,1,6,0,0,0,0,0,0,La cochera o calle
9258,1,5,3,6,0,2,0,1,El patio
9258,1,4,2,2,0,2,0,0,Todas las recámaras
9258,1,3,2,0,20,0,0,2,Todos los baños
9258,1,1,1,3,0,1,0,0,La cocina
9258,1,2,0,0,0,0,0,0,Sala – Comedor
9259,1,1,1,4,30,1,0,0,La cocina
9259,1,2,0,0,0,0,0,0,Sala – Comedor
9259,1,3,1,1,0,1,0,0,Todos los baños
9259,1,4,4,2,0,4,0,0,Todas las recámaras
9259,1,5,0,0,0,0,0,0,El patio
9259,1,6,0,0,0,0,0,0,La cochera o calle
9259,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9259,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9260,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9260,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9260,1,1,1,1,0,0,0,1,La cocina
9260,1,2,0,0,0,0,0,0,Sala – Comedor
9260,1,3,1,1,30,1,0,0,Todos los baños
9260,1,4,2,4,0,2,0,0,Todas las recámaras
9260,1,5,1,2,0,1,0,0,El patio
9260,1,6,0,0,0,0,0,0,La cochera o calle
9261,1,2,0,0,0,0,0,0,Sala – Comedor
9261,1,1,1,0,20,0,0,1,La cocina
9261,1,4,1,1,15,1,0,0,Todas las recámaras
9261,1,5,1,2,0,0,0,1,El patio
9261,1,6,0,0,0,0,0,0,La cochera o calle
9261,1,7,1,12,0,0,0,1,Escaleras o pasillos interiores
9261,1,8,1,12,0,0,0,1,Otros espacios de la vivienda
9261,1,3,1,0,15,0,0,1,Todos los baños
9262,1,5,0,0,0,0,0,0,El patio
9262,1,4,1,2,0,1,0,0,Todas las recámaras
9262,1,6,0,0,0,0,0,0,La cochera o calle
9262,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9262,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9262,1,3,2,0,10,2,0,0,Todos los baños
9262,1,2,0,0,0,0,0,0,Sala – Comedor
9262,1,1,1,1,0,0,0,1,La cocina
9263,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9263,1,7,1,0,10,0,0,1,Escaleras o pasillos interiores
9263,1,6,0,0,0,0,0,0,La cochera o calle
9263,1,5,0,0,0,0,0,0,El patio
9263,1,4,3,0,5,0,0,3,Todas las recámaras
9263,1,2,1,0,10,0,0,1,Sala – Comedor
9263,1,1,1,0,15,0,0,1,La cocina
9263,1,3,1,0,2,0,0,1,Todos los baños
9264,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9264,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9264,1,1,1,3,0,1,0,0,La cocina
9264,1,2,0,0,0,0,0,0,Sala – Comedor
9264,1,3,1,1,0,1,0,0,Todos los baños
9264,1,4,1,2,0,1,0,0,Todas las recámaras
9264,1,5,1,2,0,1,0,0,El patio
9264,1,6,0,0,0,0,0,0,La cochera o calle
9265,1,1,1,4,0,0,1,0,La cocina
9265,1,7,1,0,30,0,0,1,Escaleras o pasillos interiores
9265,1,6,1,1,0,0,1,0,La cochera o calle
9265,1,5,3,1,0,0,3,0,El patio
9265,1,4,3,3,0,0,3,0,Todas las recámaras
9265,1,3,1,3,0,0,1,0,Todos los baños
9265,1,2,0,0,0,0,0,0,Sala – Comedor
9265,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9266,1,1,1,1,0,0,0,1,La cocina
9266,1,2,0,0,0,0,0,0,Sala – Comedor
9266,1,3,2,0,5,0,0,2,Todos los baños
9266,1,4,3,1,0,0,0,3,Todas las recámaras
9266,1,5,1,0,10,0,0,1,El patio
9266,1,6,3,1,0,0,0,3,La cochera o calle
9266,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9266,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9267,1,2,2,2,0,2,0,0,Sala – Comedor
9267,1,3,1,1,0,1,0,0,Todos los baños
9267,1,4,2,2,0,2,0,0,Todas las recámaras
9267,1,5,0,0,0,0,0,0,El patio
9267,1,6,0,0,0,0,0,0,La cochera o calle
9267,1,7,1,12,0,0,0,1,Escaleras o pasillos interiores
9267,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9267,1,1,1,2,0,1,0,0,La cocina
9268,1,2,0,0,0,0,0,0,Sala – Comedor
9268,1,3,1,0,30,0,0,1,Todos los baños
9268,1,4,1,0,15,0,0,1,Todas las recámaras
9268,1,5,0,0,0,0,0,0,El patio
9268,1,6,0,0,0,0,0,0,La cochera o calle
9268,1,7,1,1,30,1,0,0,Escaleras o pasillos interiores
9268,1,1,1,5,30,0,0,1,La cocina
9268,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9269,1,1,1,2,0,0,0,1,La cocina
9269,1,3,1,3,30,0,0,1,Todos los baños
9269,1,4,3,2,0,0,0,3,Todas las recámaras
9269,1,5,0,0,0,0,0,0,El patio
9269,1,6,0,0,0,0,0,0,La cochera o calle
9269,1,2,1,2,0,1,0,0,Sala – Comedor
9269,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9269,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9270,1,3,1,2,0,0,0,1,Todos los baños
9270,1,4,2,2,0,2,0,0,Todas las recámaras
9270,1,5,0,0,0,0,0,0,El patio
9270,1,6,1,1,0,1,0,0,La cochera o calle
9270,1,7,1,0,2,0,0,1,Escaleras o pasillos interiores
9270,1,2,1,1,0,1,0,0,Sala – Comedor
9270,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9270,1,1,1,2,0,0,1,0,La cocina
9271,1,6,0,0,0,0,0,0,La cochera o calle
9271,1,5,2,2,0,2,0,0,El patio
9271,1,4,3,1,0,3,0,0,Todas las recámaras
9271,1,3,1,2,0,1,0,0,Todos los baños
9271,1,2,1,2,0,1,0,0,Sala – Comedor
9271,1,1,1,2,0,1,0,0,La cocina
9271,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9271,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9272,1,1,1,3,0,1,0,0,La cocina
9272,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9272,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9272,1,6,2,0,3,2,0,0,La cochera o calle
9272,1,5,1,3,0,1,0,0,El patio
9272,1,2,0,0,0,0,0,0,Sala – Comedor
9272,1,3,1,0,10,1,0,0,Todos los baños
9272,1,4,3,2,0,3,0,0,Todas las recámaras
9273,1,1,1,1,0,1,0,0,La cocina
9273,1,2,1,0,30,1,0,0,Sala – Comedor
9273,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9273,1,7,1,0,15,1,0,0,Escaleras o pasillos interiores
9273,1,6,0,0,0,0,0,0,La cochera o calle
9273,1,5,1,5,0,1,0,0,El patio
9273,1,4,1,0,30,1,0,0,Todas las recámaras
9273,1,3,2,1,0,2,0,0,Todos los baños
9274,1,1,2,2,0,2,0,0,La cocina
9274,1,7,1,3,0,1,0,0,Escaleras o pasillos interiores
9274,1,6,0,0,0,0,0,0,La cochera o calle
9274,1,5,2,0,15,2,0,0,El patio
9274,1,4,2,2,0,0,0,2,Todas las recámaras
9274,1,3,2,0,30,0,0,2,Todos los baños
9274,1,2,2,3,0,2,0,0,Sala – Comedor
9274,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9275,1,1,1,1,0,1,0,0,La cocina
9275,1,2,2,0,30,2,0,0,Sala – Comedor
9275,1,3,1,0,30,1,0,0,Todos los baños
9275,1,4,3,1,0,3,0,0,Todas las recámaras
9275,1,5,1,2,0,1,0,0,El patio
9275,1,6,0,0,0,0,0,0,La cochera o calle
9275,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9275,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9276,1,4,3,2,0,3,0,0,Todas las recámaras
9276,1,5,2,8,0,2,0,0,El patio
9276,1,3,1,1,0,1,0,0,Todos los baños
9276,1,2,3,2,0,0,0,3,Sala – Comedor
9276,1,1,2,2,0,2,0,0,La cocina
9276,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9276,1,7,1,0,30,1,0,0,Escaleras o pasillos interiores
9276,1,6,0,0,0,0,0,0,La cochera o calle
9277,1,1,1,1,0,1,0,0,La cocina
9277,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9277,1,6,0,0,0,0,0,0,La cochera o calle
9277,1,5,1,8,0,1,0,0,El patio
9277,1,4,1,1,0,1,0,0,Todas las recámaras
9277,1,3,1,0,30,1,0,0,Todos los baños
9277,1,2,2,1,0,2,0,0,Sala – Comedor
9277,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9278,1,1,1,4,0,1,0,0,La cocina
9278,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9278,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9278,1,6,0,0,0,0,0,0,La cochera o calle
9278,1,5,0,0,0,0,0,0,El patio
9278,1,4,2,4,0,2,0,0,Todas las recámaras
9278,1,3,1,1,0,1,0,0,Todos los baños
9278,1,2,0,0,0,0,0,0,Sala – Comedor
9279,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9279,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9279,1,6,0,0,0,0,0,0,La cochera o calle
9279,1,5,0,0,0,0,0,0,El patio
9279,1,4,1,1,0,1,0,0,Todas las recámaras
9279,1,3,1,0,10,0,0,1,Todos los baños
9279,1,2,1,0,20,0,0,1,Sala – Comedor
9279,1,1,1,5,0,1,0,0,La cocina
9280,1,5,1,3,0,0,0,1,El patio
9280,1,4,3,2,0,0,0,3,Todas las recámaras
9280,1,3,0,0,0,0,0,0,Todos los baños
9280,1,6,0,0,0,0,0,0,La cochera o calle
9280,1,7,1,2,0,0,0,1,Escaleras o pasillos interiores
9280,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9280,1,1,1,2,0,0,0,1,La cocina
9280,1,2,0,0,0,0,0,0,Sala – Comedor
9281,1,3,1,2,0,0,0,1,Todos los baños
9281,1,2,2,6,0,2,0,0,Sala – Comedor
9281,1,1,1,6,0,1,0,0,La cocina
9281,1,4,3,3,0,2,0,1,Todas las recámaras
9281,1,8,1,4,0,0,0,1,Otros espacios de la vivienda
9281,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9281,1,6,0,0,0,0,0,0,La cochera o calle
9281,1,5,1,0,30,0,0,1,El patio
9282,1,7,4,5,0,4,0,0,Escaleras o pasillos interiores
9282,1,6,1,4,0,1,0,0,La cochera o calle
9282,1,5,0,0,0,0,0,0,El patio
9282,1,1,1,4,0,1,0,0,La cocina
9282,1,2,2,0,20,2,0,0,Sala – Comedor
9282,1,3,2,1,0,2,0,0,Todos los baños
9282,1,4,6,5,0,6,0,0,Todas las recámaras
9282,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9283,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9283,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9283,1,6,0,0,0,0,0,0,La cochera o calle
9283,1,5,0,0,0,0,0,0,El patio
9283,1,4,1,3,0,0,0,1,Todas las recámaras
9283,1,3,0,0,0,0,0,0,Todos los baños
9283,1,2,0,0,0,0,0,0,Sala – Comedor
9283,1,1,1,1,30,0,0,1,La cocina
9284,1,1,1,4,0,0,0,1,La cocina
9284,1,2,1,4,0,1,0,0,Sala – Comedor
9284,1,3,1,2,0,1,0,0,Todos los baños
9284,1,4,2,4,0,2,0,0,Todas las recámaras
9284,1,5,1,4,0,1,0,0,El patio
9284,1,6,0,0,0,0,0,0,La cochera o calle
9284,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9284,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9285,1,1,2,2,0,2,0,0,La cocina
9285,1,2,1,4,0,1,0,0,Sala – Comedor
9285,1,3,2,2,0,2,0,0,Todos los baños
9285,1,4,4,8,0,3,0,1,Todas las recámaras
9285,1,5,1,1,0,1,0,0,El patio
9285,1,6,1,0,30,1,0,0,La cochera o calle
9285,1,7,2,2,0,2,0,0,Escaleras o pasillos interiores
9285,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9286,1,3,1,0,15,1,0,0,Todos los baños
9286,1,2,0,0,0,0,0,0,Sala – Comedor
9286,1,4,1,0,15,1,0,0,Todas las recámaras
9286,1,5,1,2,0,1,0,0,El patio
9286,1,6,0,0,0,0,0,0,La cochera o calle
9286,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9286,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9286,1,1,2,2,0,1,0,1,La cocina
9287,1,1,2,3,0,2,0,0,La cocina
9287,1,2,4,3,0,4,0,0,Sala – Comedor
9287,1,3,2,1,0,2,0,0,Todos los baños
9287,1,4,4,4,0,4,0,0,Todas las recámaras
9287,1,5,2,1,0,2,0,0,El patio
9287,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9287,1,6,0,0,0,0,0,0,La cochera o calle
9287,1,8,1,0,30,1,0,0,Otros espacios de la vivienda
9288,1,5,0,0,0,0,0,0,El patio
9288,1,2,2,3,0,0,0,2,Sala – Comedor
9288,1,1,0,0,0,0,0,0,La cocina
9288,1,6,0,0,0,0,0,0,La cochera o calle
9288,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9288,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9288,1,4,2,3,0,0,0,2,Todas las recámaras
9288,1,3,1,8,0,0,0,1,Todos los baños
9289,1,7,1,0,20,0,1,0,Escaleras o pasillos interiores
9289,1,6,4,2,0,4,0,0,La cochera o calle
9289,1,5,1,0,15,0,1,0,El patio
9289,1,4,3,2,0,0,3,0,Todas las recámaras
9289,1,3,2,1,0,0,2,0,Todos los baños
9289,1,2,2,1,30,0,2,0,Sala – Comedor
9289,1,1,1,1,0,0,1,0,La cocina
9289,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9290,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9290,1,1,1,1,0,1,0,0,La cocina
9290,1,2,2,1,0,2,0,0,Sala – Comedor
9290,1,3,1,1,0,1,0,0,Todos los baños
9290,1,4,1,0,30,1,0,0,Todas las recámaras
9290,1,5,1,3,0,1,0,0,El patio
9290,1,6,1,2,0,1,0,0,La cochera o calle
9290,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9291,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9291,1,1,1,3,30,0,0,1,La cocina
9291,1,2,1,3,30,0,0,1,Sala – Comedor
9291,1,3,2,1,0,0,0,2,Todos los baños
9291,1,4,3,1,30,0,0,3,Todas las recámaras
9291,1,5,1,3,30,0,0,1,El patio
9291,1,6,1,10,30,0,0,1,La cochera o calle
9291,1,7,3,1,0,0,0,3,Escaleras o pasillos interiores
9292,1,7,1,1,0,0,1,0,Escaleras o pasillos interiores
9292,1,4,3,1,0,0,3,0,Todas las recámaras
9292,1,3,3,0,20,0,3,0,Todos los baños
9292,1,2,2,2,0,0,2,0,Sala – Comedor
9292,1,1,2,2,0,0,2,0,La cocina
9292,1,6,1,2,0,0,1,0,La cochera o calle
9292,1,5,0,0,0,0,0,0,El patio
9292,1,8,1,2,0,0,1,0,Otros espacios de la vivienda
9293,1,1,1,0,20,1,0,0,La cocina
9293,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
9293,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
9293,1,3,1,0,20,1,0,0,Todos los baños
9293,1,4,1,0,20,1,0,0,Todas las recámaras
9293,1,2,0,0,0,0,0,0,Sala – Comedor
9293,1,6,0,0,0,0,0,0,La cochera o calle
9293,1,5,0,0,0,0,0,0,El patio
9294,1,4,1,0,15,1,0,0,Todas las recámaras
