folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant,cagua_tipo_desc,cagua_adqu_desc,cagua_mant_desc,cagua_capa_desc
15208,1,1,1,9,1,10,2,De gas con deposito,Nuevo,Cada año,No sabe
15209,1,1,7,1,1,2,4,Solar,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15210,1,1,1,1,1,10,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15214,1,1,1,3,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15216,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15217,1,1,7,4,1,6,1,Solar,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
15218,1,1,1,9,1,6,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15221,1,1,1,1,1,3,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15222,1,1,1,1,1,23,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15228,1,1,7,4,1,10,1,Solar,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
15229,1,1,1,2,1,13,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15231,1,1,1,1,1,13,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15233,1,1,1,9,1,2,2,De gas con deposito,Nuevo,Cada año,No sabe
15234,1,1,1,9,1,13,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15237,1,1,2,0,1,8,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
15240,1,1,7,4,1,1,1,Solar,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
15243,1,1,1,1,1,6,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15244,1,1,1,9,2,99,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15245,1,1,1,1,2,4,1,De gas con deposito,Usado,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15249,1,1,1,2,1,17,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
15250,1,1,3,0,1,6,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
15251,1,1,1,1,1,5,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15254,1,1,1,1,1,8,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15257,1,1,1,1,2,10,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15258,1,1,1,9,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15261,1,1,1,9,1,5,2,De gas con deposito,Nuevo,Cada año,No sabe
15262,1,1,7,4,1,1,1,Solar,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
15265,1,1,1,3,1,15,3,De gas con deposito,Nuevo,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
15266,1,1,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
15284,1,1,1,9,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15303,1,1,7,2,1,5,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15304,1,2,7,9,1,1,1,Solar,Nuevo,Cada 6 meses,No sabe
15304,1,1,3,0,1,1,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
15306,1,1,3,0,1,3,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15307,1,1,1,1,2,11,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15309,1,1,7,3,1,3,1,Solar,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
15310,1,1,1,1,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15311,1,1,7,2,1,2,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15312,1,1,1,1,1,9,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15313,1,1,1,2,1,18,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15315,1,1,1,1,1,2,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15319,1,1,1,2,1,4,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
15321,1,1,1,9,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15322,1,1,1,9,1,8,2,De gas con deposito,Nuevo,Cada año,No sabe
15323,1,1,1,9,2,99,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15324,1,1,1,1,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15325,1,1,1,2,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15326,1,1,7,9,1,1,4,Solar,Nuevo,No le da mantenimiento,No sabe
15329,1,1,1,9,1,30,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15330,1,1,1,1,1,5,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15334,1,1,7,3,1,2,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15339,1,1,1,9,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15342,1,1,3,0,1,3,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15344,1,1,1,1,1,5,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15346,1,1,1,2,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15347,1,1,1,9,1,5,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15349,1,1,1,9,2,7,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15351,1,1,1,1,2,1,1,De gas con deposito,Usado,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15353,1,1,1,1,2,10,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15354,1,1,1,9,2,1,2,De gas con deposito,Usado,Cada año,No sabe
15356,1,1,3,0,1,4,2,De gas instantáneo de paso,Nuevo,Cada año,
15357,1,1,1,2,1,5,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
15358,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
15362,1,1,7,6,1,2,2,Solar,Nuevo,Cada año,Más de 140 litros (más de 7 personas)
15363,1,1,3,0,1,1,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
15364,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15372,1,1,1,9,2,4,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15373,1,1,7,3,1,2,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15374,1,1,1,1,1,12,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15378,1,1,1,1,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15380,1,1,1,2,1,18,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15381,1,1,1,9,1,15,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15383,1,1,7,3,1,1,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15393,1,1,1,3,2,99,3,De gas con deposito,Usado,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
15397,1,1,1,1,2,99,1,De gas con deposito,Usado,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15398,1,1,1,9,1,3,2,De gas con deposito,Nuevo,Cada año,No sabe
15399,1,1,1,3,1,7,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15399,1,2,7,3,1,1,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15400,1,1,1,2,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15401,1,1,1,3,2,8,2,De gas con deposito,Usado,Cada año,De 70 a 80 litros (hasta 4 personas)
15402,1,1,1,4,1,10,2,De gas con deposito,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
15403,1,1,1,1,1,8,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15417,1,1,1,3,1,10,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
15418,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15420,1,1,1,1,2,10,2,De gas con deposito,Usado,Cada año,De 38 a 40 litros (hasta 2 personas)
15421,1,1,1,1,2,99,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15422,1,1,3,0,1,6,2,De gas instantáneo de paso,Nuevo,Cada año,
15423,1,1,1,1,1,15,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15425,1,1,1,1,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15428,1,1,1,2,2,99,4,De gas con deposito,Usado,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15429,1,1,1,3,1,16,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
15432,1,1,1,1,1,3,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15436,1,1,2,0,1,7,2,De gas de rápida recuperación,Nuevo,Cada año,
15438,1,1,2,0,1,2,2,De gas de rápida recuperación,Nuevo,Cada año,
15439,1,1,1,1,1,6,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15441,1,1,1,9,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15442,1,1,1,1,1,5,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15443,1,1,7,3,1,1,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15448,1,1,1,3,2,5,1,De gas con deposito,Usado,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
15453,1,1,1,1,2,1,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15456,1,1,7,4,1,3,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
15457,1,1,1,9,2,99,1,De gas con deposito,Usado,Cada 6 meses,No sabe
15458,1,1,2,0,2,4,2,De gas de rápida recuperación,Usado,Cada año,
15459,1,1,1,1,1,4,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15465,1,1,1,2,1,20,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
15480,1,1,1,9,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15489,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15490,1,1,2,0,1,5,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
15491,1,1,2,0,1,10,3,De gas de rápida recuperación,Nuevo,Cada 2 años,
15492,1,1,1,2,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15494,1,1,2,0,1,3,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
15495,1,1,1,1,1,15,3,De gas con deposito,Nuevo,Cada 2 años,De 38 a 40 litros (hasta 2 personas)
15496,1,1,7,4,1,5,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
15501,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15502,1,1,2,0,1,6,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
15504,1,1,1,9,2,17,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15505,1,1,2,0,1,1,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
15515,1,1,1,9,2,99,1,De gas con deposito,Usado,Cada 6 meses,No sabe
15517,1,1,7,9,1,4,2,Solar,Nuevo,Cada año,No sabe
15518,1,1,1,1,1,8,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15520,1,1,7,4,1,3,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
15521,1,1,1,9,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
15523,1,1,1,3,1,7,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15524,1,1,1,9,1,99,2,De gas con deposito,Nuevo,Cada año,No sabe
15528,1,1,1,1,1,7,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15529,1,1,1,9,2,99,1,De gas con deposito,Usado,Cada 6 meses,No sabe
15531,1,1,2,0,1,9,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
15532,1,1,7,5,1,5,2,Solar,Nuevo,Cada año,De 120 a 140 litros (hasta 7 personas)
15537,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
15540,1,1,1,9,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15542,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15544,1,1,1,1,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15545,1,1,1,9,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15546,1,1,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
15559,1,1,1,1,1,6,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15571,1,1,5,9,1,4,4,Eléctrico con depósito,Nuevo,No le da mantenimiento,No sabe
15573,1,1,1,1,1,13,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15576,1,1,1,1,2,99,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15578,1,1,1,1,1,14,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15579,1,1,1,9,1,6,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15580,1,1,1,2,1,12,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15581,1,1,1,2,1,10,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
15583,1,2,7,1,2,12,2,Solar,Usado,Cada año,De 38 a 40 litros (hasta 2 personas)
15583,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15589,1,1,3,0,1,3,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15592,1,1,1,1,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15600,1,1,1,3,2,10,4,De gas con deposito,Usado,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15601,1,1,5,2,1,2,2,Eléctrico con depósito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
15605,1,1,1,9,2,2,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15611,1,1,1,9,1,20,2,De gas con deposito,Nuevo,Cada año,No sabe
15642,1,1,1,1,1,4,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15647,1,1,3,0,1,3,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
15657,1,1,1,9,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15664,1,1,1,2,1,3,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15666,1,1,7,2,1,1,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15667,1,2,1,3,1,7,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15667,1,1,5,3,1,1,4,Eléctrico con depósito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15683,1,1,1,2,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15684,1,1,1,1,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15689,1,1,1,1,2,2,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15697,1,1,1,9,1,10,2,De gas con deposito,Nuevo,Cada año,No sabe
15701,1,1,1,9,1,8,2,De gas con deposito,Nuevo,Cada año,No sabe
15717,1,1,1,1,1,10,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
15718,1,1,1,2,1,8,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15721,1,1,1,1,1,12,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
15725,1,1,1,9,1,13,2,De gas con deposito,Nuevo,Cada año,No sabe
15727,1,1,3,0,1,5,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
15753,1,1,2,0,2,1,1,De gas de rápida recuperación,Usado,Cada 6 meses,
15754,1,1,1,3,2,8,1,De gas con deposito,Usado,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
15755,1,1,3,0,1,4,2,De gas instantáneo de paso,Nuevo,Cada año,
15756,1,1,2,0,2,20,1,De gas de rápida recuperación,Usado,Cada 6 meses,
15757,1,1,2,0,2,99,4,De gas de rápida recuperación,Usado,No le da mantenimiento,
15758,1,1,1,1,2,12,2,De gas con deposito,Usado,Cada año,De 38 a 40 litros (hasta 2 personas)
15759,1,1,1,1,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15760,1,1,1,9,1,3,3,De gas con deposito,Nuevo,Cada 2 años,No sabe
15761,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
15763,1,1,1,1,2,2,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15764,1,1,1,2,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
15765,1,1,2,0,1,9,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
15766,1,1,2,0,1,4,2,De gas de rápida recuperación,Nuevo,Cada año,
15767,1,1,2,0,1,3,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
15768,1,1,3,0,1,1,2,De gas instantáneo de paso,Nuevo,Cada año,
15774,1,1,1,4,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
15775,1,1,2,0,2,99,2,De gas de rápida recuperación,Usado,Cada año,
15776,1,1,1,9,2,3,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
15777,1,1,1,9,1,2,2,De gas con deposito,Nuevo,Cada año,No sabe
15778,1,1,1,3,1,15,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
15784,1,1,1,1,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15785,1,1,2,0,1,8,2,De gas de rápida recuperación,Nuevo,Cada año,
15794,1,1,2,0,1,2,2,De gas de rápida recuperación,Nuevo,Cada año,
15801,1,1,1,9,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15804,1,1,1,2,1,3,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15838,1,1,6,2,2,25,1,De leña,Usado,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
15857,1,1,7,3,1,4,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
15880,1,1,1,2,1,9,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
15885,1,1,1,9,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
15886,1,1,1,1,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
15905,1,1,1,1,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
16028,1,1,1,1,1,6,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
16064,1,1,3,0,1,2,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16083,1,1,3,0,1,7,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16086,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
16087,1,1,1,3,1,5,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
16088,1,1,1,3,1,10,3,De gas con deposito,Nuevo,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
16090,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16091,1,1,3,0,1,3,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16093,1,1,3,0,1,4,2,De gas instantáneo de paso,Nuevo,Cada año,
16094,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16095,1,1,3,0,1,99,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16096,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16100,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16103,1,1,2,0,1,5,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
16105,1,1,4,0,1,1,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
16106,1,1,1,3,1,7,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
16108,1,1,1,1,1,5,3,De gas con deposito,Nuevo,Cada 2 años,De 38 a 40 litros (hasta 2 personas)
16109,1,1,3,0,1,1,2,De gas instantáneo de paso,Nuevo,Cada año,
16110,1,1,1,4,1,8,4,De gas con deposito,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
16111,1,1,3,0,1,2,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
16112,1,1,1,3,1,12,3,De gas con deposito,Nuevo,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
16113,1,1,3,0,1,3,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16114,1,1,3,0,1,4,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16116,1,1,3,0,1,10,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16117,1,1,3,0,1,2,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16118,1,1,1,5,1,15,2,De gas con deposito,Nuevo,Cada año,De 120 a 140 litros (hasta 7 personas)
16119,1,1,3,0,1,2,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16120,1,1,3,0,1,2,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16123,1,1,3,0,1,6,2,De gas instantáneo de paso,Nuevo,Cada año,
16124,1,1,3,0,1,7,2,De gas instantáneo de paso,Nuevo,Cada año,
16125,1,1,1,3,1,13,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
16126,1,1,1,3,1,4,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
16127,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16128,1,1,3,0,1,3,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16129,1,1,1,1,2,4,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
16131,1,1,3,0,1,3,3,De gas instantáneo de paso,Nuevo,Cada 2 años,
16133,1,1,3,0,2,7,4,De gas instantáneo de paso,Usado,No le da mantenimiento,
16134,1,1,3,0,1,4,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16136,1,1,1,1,1,20,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
16137,1,1,1,1,1,2,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
16141,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16142,1,1,3,0,1,1,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
16143,1,1,1,2,1,8,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
16144,1,1,3,0,2,2,2,De gas instantáneo de paso,Usado,Cada año,
16147,1,1,1,5,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 120 a 140 litros (hasta 7 personas)
16149,1,1,3,0,1,2,2,De gas instantáneo de paso,Nuevo,Cada año,
16150,1,1,3,0,1,3,2,De gas instantáneo de paso,Nuevo,Cada año,
16152,1,1,2,0,1,1,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
16153,1,1,3,0,2,2,4,De gas instantáneo de paso,Usado,No le da mantenimiento,
16154,1,1,3,0,1,2,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16155,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
16156,1,1,3,0,1,10,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16159,1,1,3,0,1,3,2,De gas instantáneo de paso,Nuevo,Cada año,
16160,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16162,1,1,3,0,1,4,2,De gas instantáneo de paso,Nuevo,Cada año,
16163,1,1,1,3,2,2,1,De gas con deposito,Usado,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
16164,1,1,1,3,1,6,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
16165,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
16166,1,1,1,1,1,10,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
