folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant
22840,1,1,2, ,1,10,4
22841,1,1,2, ,1,3,4
22843,1,1,1,3,1,12,4
22844,1,1,1,2,1,3,4
22846,1,1,1,1,2,3,4
22847,1,1,2, ,1,4,2
22848,1,1,3, ,1,3,4
22851,1,1,1,1,1,2,2
22852,1,1,3, ,1,1,4
22854,1,1,6,3,2,15,1
22855,1,1,3, ,1,1,1
22857,1,1,1,1,1,15,1
22859,1,1,1,3,1,8,4
22861,1,1,2, ,1,6,4
22863,1,1,1,4,1,12,2
22864,1,1,4, ,1,5,4
22869,1,1,4, ,1,2,4
22870,1,1,7,3,1,2,1
22872,1,1,2, ,1,10,4
22873,1,1,3, ,1,1,4
22874,1,1,1,3,1,18,4
22875,1,1,5,1,1,2,1
22876,1,1,1,3,1,6,2
22877,1,1,2, ,1,1,4
22878,1,1,1,2,1,5,2
22881,1,1,3, ,1,2,2
22888,1,1,1,1,1,5,4
22889,1,1,5,1,1,3,2
22890,1,1,5,2,2,8,4
22891,1,1,3, ,1,2,4
22892,1,1,1,1,1,14,4
22893,1,1,1,2,1,16,2
22894,1,1,1,9,1,11,4
22896,1,1,1,1,1,10,1
22897,1,1,1,2,1,6,1
22898,1,1,1,1,2,7,3
22899,1,1,1,1,1,9,4
22900,1,1,1,1,1,12,1
22901,1,1,3, ,1,4,4
22903,1,1,1,1,1,1,4
22905,1,1,1,1,1,5,4
22906,1,1,1,9,1,5,4
22907,1,1,4, ,1,6,2
22908,1,1,1,1,1,5,2
22909,1,1,1,4,1,1,2
22911,1,1,1,2,1,13,4
22914,1,1,1,3,2,5,2
22916,1,1,1,2,1,6,2
22919,1,1,4, ,1,1,4
22928,1,1,3, ,1,6,2
22948,1,1,3, ,1,3,2
22949,1,1,1,2,1,6,2
22953,1,1,1,1,1,8,2
22956,1,1,1,1,1,2,2
22957,1,1,1,1,1,2,2
22961,1,1,3, ,1,1,4
22966,1,1,2, ,1,3,4
22972,1,1,1,3,1,4,2
22975,1,1,1,1,1,15,2
22978,1,1,2, ,1,8,2
22979,1,1,2, ,1,1,4
22981,1,1,1,3,1,2,4
22990,1,1,1,1,1,2,4
22991,1,1,5,1,1,1,4
22992,1,1,1,1,2,99,1
22993,1,1,5,1,1,1,4
22995,1,1,3, ,1,3,2
22996,1,1,3, ,2,2,4
23004,1,1,5,6,1,10,1
23007,1,1,3, ,1,3,4
23008,1,1,2, ,1,15,4
23010,1,1,1,3,1,4,2
23012,1,1,1,1,1,1,4
23013,1,1,1,1,2,1,4
23015,1,1,3, ,1,1,2
23021,1,1,1,2,1,3,4
23024,1,1,1,3,2,9,4
23025,1,1,1,1,1,12,4
23027,1,1,1,9,1,9,4
23028,1,1,1,1,1,4,4
23029,1,1,3, ,1,2,4
23030,1,1,1,1,1,3,4
23032,1,1,1,1,1,2,1
23033,1,1,1,1,1,2,4
23037,1,1,3, ,1,1,4
23042,1,1,5,1,2,1,4
23045,1,1,3, ,1,2,4
23047,1,1,3, ,1,1,4
23049,1,1,1,3,1,1,4
23053,1,1,4, ,1,2,2
23054,1,1,3, ,1,4,4
23055,1,1,3, ,1,1,4
23056,1,1,1,2,1,2,1
23058,1,1,5,1,1,15,4
23060,1,1,1,1,1,7,4
23061,1,1,4, ,2,1,4
23062,1,2,3, ,1,1,2
23062,1,1,1,3,1,5,2
23063,1,1,3, ,1,2,4
23065,1,1,3, ,1,1,2
23066,1,1,3, ,1,4,4
23070,1,1,5,5,2,3,2
23071,1,1,1,2,1,20,2
23074,1,1,1,2,1,10,4
23076,1,1,2, ,1,3,4
23077,1,1,5,1,1,10,4
23081,1,1,5,3,2,4,4
23082,1,1,4, ,2,2,4
23083,1,1,3, ,1,1,4
23086,1,1,3, ,1,3,4
23091,1,1,4, ,1,2,4
23093,1,1,1,2,1,2,2
23094,1,1,1,2,2,3,4
23095,1,1,3, ,2,3,2
23097,1,1,1,3,1,2,4
23098,1,1,1,1,2,15,1
23099,1,1,1,5,1,3,4
23099,1,2,1,5,1,2,4
23100,1,1,1,2,1,5,2
23101,1,1,1,2,1,4,4
23102,1,1,1,4,2,3,1
23103,1,1,1,3,1,2,2
23105,1,1,1,1,2,1,4
23106,1,1,3, ,1,1,4
23108,1,1,1,1,2,8,2
23111,1,1,5,4,1,5,4
23112,1,1,1,6,1,5,1
23114,1,1,5,1,1,2,1
23115,1,1,1,3,2,6,2
23116,1,1,3, ,1,1,4
23118,1,1,5,1,1,2,4
23127,1,1,5,1,1,10,4
23128,1,1,5,2,1,6,2
23129,1,1,2, ,1,13,1
23131,1,1,3, ,1,3,4
23132,1,1,5,2,1,10,4
23133,1,1,6,1,2,8,4
23134,1,1,1,1,1,15,4
23135,1,1,5,1,1,1,4
23136,1,1,5,1,1,2,4
23137,1,1,5,1,1,8,2
23138,1,1,6,2,2,1,4
23140,1,1,5,1,1,3,1
23141,1,1,1,1,1,2,4
23142,1,1,2, ,1,2,4
23143,1,1,1,1,1,2,2
23144,1,1,5,4,1,1,4
23145,1,1,1,1,1,8,3
23149,1,1,1,2,1,10,4
23150,1,1,1,1,1,2,2
23151,1,1,1,2,1,10,4
23156,1,1,2, ,2,6,4
23157,1,1,1,2,1,3,2
23161,1,1,3, ,1,2,4
23164,1,1,1,2,1,5,4
23165,1,1,2, ,1,3,4
23166,1,1,1,3,1,10,3
23167,1,1,1,2,2,4,2
23169,1,1,2, ,1,4,4
23170,1,1,1,1,1,1,4
23171,1,1,1,3,1,5,4
23172,1,1,1,2,2,3,4
23175,1,1,1,1,2,1,4
23176,1,1,3, ,1,2,1
23177,1,1,3, ,1,2,4
23178,1,1,3, ,1,1,4
23179,1,1,3, ,1,5,4
23180,1,1,1,3,1,10,4
23181,1,1,1,3,1,10,4
23220,1,1,3, ,1,1,4
23221,1,1,2, ,1,1,4
23222,1,1,1,1,1,5,2
23223,1,1,1,9,2,5,2
23224,1,1,1,1,1,1,4
23226,1,1,1,2,1,2,4
23227,1,1,3, ,1,1,4
23231,1,1,3, ,1,3,4
23232,1,1,1,3,2,5,2
23235,1,1,4, ,1,1,4
23237,1,1,1,2,1,3,2
23239,1,1,6,3,1,18,1
23240,1,1,1,3,2,1,4
23242,1,1,1,1,1,4,2
23243,1,1,6,1,1,2,4
23245,1,1,5,1,1,3,2
23246,1,1,5,9,1,6,3
23250,1,1,1,5,2,1,4
23256,1,1,3, ,1,2,2
23276,1,1,6,5,2,10,2
23277,1,1,6,3,2,12,4
23278,1,1,3, ,1,1,4
23279,1,1,3, ,1,3,4
23281,1,1,6,3,1,6,4
23282,1,1,1,4,2,2,2
23283,1,1,1,4,1,6,4
23285,1,1,6,1,2,2,4
23287,1,1,2, ,1,5,4
23288,1,1,2, ,1,4,2
23290,1,1,3, ,1,1,4
23291,1,1,1,2,1,2,4
23294,1,1,5,2,1,6,4
23296,1,1,4, ,2,5,4
23297,1,1,1,1,2,7,4
23298,1,1,4, ,1,2,4
23299,1,1,5,5,1,10,2
23300,1,1,5,3,1,99,4
23300,1,2,5,3,2,99,4
23301,1,1,5,1,1,2,4
23302,1,1,2, ,1,6,4
23304,1,1,5,2,2,1,4
23308,1,1,1,1,1,99,4
23309,1,1,5,3,1,5,4
23310,1,1,3, ,1,1,4
23312,1,1,6,1,2,3,4
23318,1,1,5,2,2,12,2
23319,1,1,1,1,1,10,4
23320,1,1,3, ,1,1,4
23371,1,1,6,1,2,2,4
23375,1,1,5,1,1,1,4
23378,1,1,6,2,2,3,4
23385,1,1,3, ,1,2,4
23386,1,1,3, ,1,5,4
23396,1,1,5,1,2,2,2
23418,1,1,1,1,1,2,2
23421,1,1,6,1,2,13,4
23423,1,1,3, ,1,4,4
23424,1,1,1,1,1,1,4
23426,1,1,6,1,1,14,4
23427,1,1,3, ,2,1,4
23429,1,1,6,1,2,26,4
23431,1,1,6,2,2,7,4
23438,1,1,6,1,1,4,4
23443,1,1,6,1,1,20,4
23444,1,1,1,2,1,2,4
23445,1,1,6,1,1,5,4
23449,1,1,6,3,1,2,4
23453,1,1,1,1,1,1,4
23483,1,1,1,2,1,2,4
23495,1,1,1,1,2,10,4
23501,1,1,1,2,1,1,1
23502,1,1,1,1,1,2,1
23529,1,1,3, ,1,2,4
23532,1,1,1,2,1,3,2
23581,1,1,1,4,1,10,4
23582,1,1,1,1,1,5,3
23605,1,1,3, ,1,2,4
23619,1,1,1,1,1,4,2
23685,1,1,1,1,1,6,2
23703,1,1,4, ,1,10,3
23725,1,1,1,1,1,4,1
23809,1,1,1,2,1,11,4
23826,1,1,2, ,1,3,1
23827,1,1,1,2,1,2,2
23829,1,1,1,2,1,8,2
23830,1,1,1,2,2,8,2
23906,1,1,1,3,1,3,1
24019,1,1,1,2,1,5,4
24026,1,1,4, ,1,5,1
24032,1,1,2, ,1,3,4
24440,1,1,4, ,1,1,2
24459,1,1,3, ,1,3,4
24471,1,1,3, ,1,5,4
24483,1,1,1,1,1,8,2
24484,1,1,3, ,1,7,4
24486,1,1,1,1,1,8,2
24487,1,1,1,1,1,6,2
24488,1,1,1,1,1,5,4
24489,1,1,4, ,1,1,1
24490,1,1,1,1,1,10,2
24491,1,1,3, ,1,1,4
24492,1,1,1,1,2,2,2
24493,1,1,1,1,1,6,2
24495,1,1,1,1,1,10,1
24501,1,1,1,1,1,5,2
24502,1,1,3, ,1,4,4
24503,1,1,1,1,1,3,4
24507,1,1,1,3,1,5,4
24509,1,1,4, ,2,2,4
24511,1,1,1,1,1,1,4
24514,1,1,1,1,1,1,1
24530,1,1,3, ,1,2,2
24534,1,1,3, ,1,1,4
24535,1,1,5,2,1,1,4
24536,1,1,4, ,1,1,4
24537,1,1,1,2,1,3,4
24539,1,1,4, ,1,2,4
24540,1,1,2, ,1,8,3
24543,1,1,1,9,1,4,4
24544,1,1,1,1,1,5,2
24546,1,1,4, ,1,1,4
24547,1,1,3, ,1,1,4
24548,1,1,3, ,1,3,4
24549,1,1,4, ,1,2,1
24550,1,1,4, ,1,3,2
24557,1,1,3, ,1,1,4
24558,1,1,3, ,2,1,4
24561,1,1,1,9,1,99,4
24562,1,1,5,1,1,2,4
24566,1,1,2, ,1,1,1
24569,1,1,1,9,1,3,4
24572,1,1,4, ,1,2,1
24573,1,1,1,1,1,6,1
24580,1,1,3, ,1,1,4
24591,1,1,1,1,1,5,4
24612,1,1,1,1,1,4,2
24616,1,1,5,9,1,6,2
24621,1,1,2, ,1,3,4
24631,1,1,1,1,1,4,2
24635,1,1,1,2,1,3,1
24643,1,1,4, ,1,3,2
24644,1,1,1,9,1,3,1
24659,1,1,1,3,1,15,4
24661,1,1,1,1,1,99,1
24662,1,1,1,5,1,18,3
24665,1,1,1,1,1,10,2
24666,1,1,2, ,2,99,4
24671,1,1,1,1,1,3,1
24672,1,1,2, ,2,1,4
24673,1,1,6,9,2,1,4
24674,1,1,1,1,2,99,4
24675,1,1,1,1,2,99,2
24676,1,1,2, ,1,2,4
24678,1,1,1,1,1,1,4
24680,1,1,1,9,1,4,4
24682,1,1,1,1,2,1,4
24684,1,1,1,3,1,4,4
24686,1,1,1,3,2,8,1
24687,1,1,1,1,1,5,4
24690,1,1,1,9,2,99,3
24691,1,1,1,9,1,6,4
24692,1,1,1,1,1,5,4
24693,1,1,4, ,1,5,1
24694,1,1,3, ,1,99,4
24695,1,1,5,3,2,3,2
24699,1,1,1,1,1,1,4
24701,1,1,1,9,1,13,2
24702,1,1,1,9,1,15,4
24703,1,1,1,9,1,2,2
24706,1,1,1,1,1,2,4
24708,1,1,1,1,1,1,4
24711,1,1,1,1,1,15,4
24714,1,1,1,2,1,10,2
24715,1,1,1,1,1,10,4
24716,1,1,1,2,1,1,1
24717,1,1,1,9,1,2,4
24719,1,1,1,1,1,5,4
24721,1,1,5,1,1,6,4
24722,1,1,1,2,2,3,4
24725,1,1,3, ,2,1,4
24728,1,1,5,3,1,1,4
24735,1,1,3, ,1,2,1
24741,1,1,1,9,1,3,4
24742,1,1,1,1,2,12,4
24745,1,1,3, ,1,4,1
24748,1,1,4, ,1,1,4
24753,1,1,1,2,1,14,1
24757,1,1,1,2,1,4,1
24758,1,1,1,1,1,3,4
24759,1,1,1,9,1,99,1
24761,1,1,2, ,1,20,4
24762,1,1,1,1,1,10,4
24763,1,1,4, ,1,1,4
24771,1,1,1,1,1,10,4
24772,1,1,1,9,1,3,4
24773,1,1,1,1,1,2,2
24779,1,1,1,1,1,2,4
24806,1,1,2, ,1,4,4
24809,1,1,1,1,1,3,1
24811,1,1,2, ,1,3,2
24812,1,1,1,3,1,2,2
24813,1,1,1,9,1,5,4
24814,1,1,3, ,1,9,1
24815,1,1,1,1,2,5,2
24817,1,1,5,1,1,3,4
24818,1,1,3, ,1,1,1
24819,1,1,1,1,1,10,4
24820,1,1,3, ,1,1,4
24823,1,1,1,1,1,1,1
24825,1,1,1,9,2,1,4
24827,1,1,1,2,1,5,3
24843,1,1,1,1,2,2,2
24844,1,1,5,1,1,2,1
24845,1,2,1,1,1,4,1
24845,1,1,1,1,1,1,4
24851,1,1,3, ,1,2,2
24852,1,1,1,1,1,3,1
24853,1,1,1,9,2,99,1
24854,1,1,4, ,1,2,1
24857,1,1,1,1,1,99,4
24858,1,1,3, ,1,2,2
24862,1,1,3, ,2,1,4
24863,1,1,1,1,2,3,4
24867,1,1,3, ,1,2,4
24869,1,1,1,2,1,6,1
24871,1,1,1,1,1,10,1
24878,1,1,4, ,2,7,4
24882,1,1,3, ,2,1,4
24897,1,1,3, ,1,4,2
24906,1,1,5,1,1,7,2
24909,1,1,1,1,1,2,1
24912,1,1,1,9,1,10,4
24918,1,1,1,1,1,5,1
24920,1,1,3, ,1,2,4
24926,1,1,3, ,1,3,4
24933,1,2,3, ,1,99,2
24933,1,1,3, ,1,7,2
24934,1,1,1,1,1,1,4
24935,1,1,4, ,1,2,2
24937,1,1,1,1,1,4,2
24938,1,1,1,1,1,1,1
24940,1,1,3, ,1,2,1
24942,1,1,1,1,1,4,2
24943,1,1,1,1,2,2,1
24945,1,1,1,1,1,1,4
24946,1,1,1,2,1,7,4
24947,1,1,1,2,1,4,1
24948,1,1,1,2,1,4,4
24951,1,1,1,1,1,10,4
24952,1,1,2, ,2,99,4
24954,1,1,1,1,1,3,2
24956,1,1,1,2,2,99,4
24957,1,1,1,2,1,2,1
24958,1,1,1,3,1,1,4
24960,1,1,1,1,1,7,4
24969,1,1,2, ,1,3,2
24970,1,1,3, ,1,1,4
24971,1,1,4, ,2,3,1
24972,1,1,1,2,1,2,4
24979,1,1,1,1,1,1,4
24980,1,1,1,2,1,8,4
24981,1,1,1,1,1,10,1
24988,1,1,1,2,1,99,1
24991,1,1,1,1,1,7,4
24993,1,1,1,1,1,8,1
24995,1,1,3, ,1,3,3
24997,1,1,1,1,1,2,1
24998,1,1,1,1,1,5,4
25000,1,1,1,1,1,10,2
25002,1,1,1,1,1,2,2
25003,1,1,1,1,1,15,4
25005,1,1,5,1,1,5,4
25006,1,2,3, ,1,1,4
25006,1,1,3, ,1,1,4
25007,1,1,1,1,1,1,4
25009,1,1,1,1,1,4,4
25010,1,1,1,1,1,3,1
25011,1,1,1,9,1,99,1
25018,1,1,1,1,1,15,1
25019,1,1,3, ,1,2,1
25024,1,1,1,9,1,6,4
25027,1,1,1,9,1,15,4
25028,1,1,1,1,1,2,2
25031,1,1,2, ,1,1,4
25032,1,1,1,9,1,15,4
25033,1,1,3, ,1,1,4
25034,1,1,3, ,1,5,1
25035,1,1,4, ,1,2,4
25037,1,1,3, ,1,12,3
25039,1,1,2, ,1,4,2
25041,1,1,1,1,1,3,1
25043,1,1,1,9,1,5,4
25050,1,1,3, ,1,3,4
25054,1,1,3, ,1,1,1
25055,1,1,5,3,1,4,1
25056,1,1,1,9,1,5,2
25057,1,1,1,3,1,14,1
25058,1,1,2, ,1,3,1
25059,1,1,5,1,1,7,4
25060,1,1,1,2,1,3,2
25064,1,1,3, ,1,2,1
25077,1,1,3, ,1,1,1
25078,1,1,1,1,1,10,1
25079,1,1,1,1,1,3,4
25080,1,1,1,1,1,5,2
25081,1,1,1,9,2,99,2
25083,1,1,1,9,1,99,4
25085,1,1,3, ,1,4,3
25092,1,1,1,1,1,3,2
25119,1,1,5,2,1,4,1
25131,1,1,5,3,1,3,1
25146,1,1,1,1,2,2,1
25150,1,1,1,1,1,1,4
25151,1,1,1,1,1,10,2
25153,1,1,1,1,1,2,4
25154,1,1,4, ,1,6,2
25156,1,1,4, ,1,2,4
25157,1,1,4, ,1,8,1
25159,1,1,1,1,1,2,4
25164,1,1,1,1,1,7,1
25166,1,1,4, ,1,3,4
25177,1,1,1,1,1,2,1
25185,1,1,3, ,2,3,4
25216,1,1,1,1,1,1,4
25265,1,1,3, ,1,3,4
25266,1,1,1,1,1,3,1
25272,1,1,1,1,1,3,4
25276,1,1,1,2,2,1,2
25307,1,1,1,2,1,4,1
25322,1,1,5,2,1,2,2
25323,1,1,5,1,1,1,4
25324,1,1,5,1,1,15,4
25332,1,1,1,1,1,4,2
25333,1,1,1,2,1,3,4
25336,1,1,3, ,1,1,4
25337,1,2,7,3,1,5,4
25337,1,1,1,3,1,30,4
25338,1,1,1,1,1,10,2
25339,1,1,7,4,1,2,4
25341,1,1,6,1,1,30,4
25342,1,1,3, ,1,4,1
25344,1,1,2, ,1,18,4
25345,1,1,1,6,2,2,1
25346,1,1,6,1,1,9,1
25348,1,1,2, ,1,10,4
25349,1,1,2, ,1,3,1
25350,1,1,1,2,1,7,1
25352,1,1,6,1,1,4,2
25353,1,1,2, ,1,3,2
25354,1,1,1,1,1,20,4
25355,1,1,1,3,1,10,1
25356,1,1,1,1,1,15,1
25357,1,1,1,2,2,20,3
25358,1,1,2, ,1,1,1
25359,1,1,1,4,1,11,4
25360,1,1,3, ,1,1,3
25361,1,1,1,1,1,20,4
25362,1,1,3, ,1,15,4
25363,1,1,2, ,1,5,1
25364,1,1,7,4,1,1,4
25365,1,1,1,1,1,15,4
25366,1,1,7,3,1,6,4
25369,1,1,2, ,1,14,1
25370,1,1,7,4,1,1,4
25371,1,1,2, ,1,5,4
25372,1,1,3, ,1,3,3
25373,1,1,1,1,2,99,4
25374,1,1,1,2,2,15,4
25375,1,1,1,1,1,35,4
25376,1,1,2, ,1,8,1
25377,1,1,2, ,1,8,1
25379,1,1,2, ,1,6,2
25380,1,1,2, ,1,10,1
25381,1,1,7,2,1,3,4
25382,1,1,1,2,2,5,2
25383,1,1,7,1,2,3,4
25384,1,1,3, ,1,2,1
25385,1,1,1,1,1,20,3
25386,1,1,7,3,1,1,4
25387,1,1,1,2,2,8,4
25388,1,1,2, ,1,11,1
25389,1,1,2, ,1,5,1
25390,1,1,7,6,1,1,2
25391,1,1,2, ,1,99,4
25392,1,1,2, ,1,1,1
25393,1,1,2, ,1,4,2
25394,1,1,4, ,1,4,4
25395,1,1,1,2,2,5,1
25396,1,1,7,4,1,3,4
25397,1,1,1,2,1,9,4
25400,1,1,1,2,2,99,4
25401,1,1,7,3,1,1,4
25402,1,1,3, ,1,11,1
25403,1,1,4, ,1,4,4
25404,1,1,1,1,1,10,4
25406,1,1,1,1,1,6,2
25411,1,1,2, ,1,2,1
25412,1,1,1,1,1,12,4
25413,1,1,1,3,2,15,4
25415,1,1,1,3,1,15,2
25417,1,1,1,1,1,20,4
25418,1,1,1,4,1,20,3
25420,1,1,2, ,1,5,4
25423,1,1,4, ,1,1,1
25424,1,1,2, ,1,6,2
25425,1,1,2, ,1,3,1
25429,1,1,6,1,2,6,4
25430,1,1,7,5,1,2,4
25432,1,1,1,1,1,20,4
25433,1,1,3, ,1,2,4
25434,1,2,7,3,1,7,4
25434,1,1,2, ,1,7,4
25435,1,1,2, ,1,10,2
25436,1,1,1,1,1,10,4
25437,1,1,1,1,1,20,4
25440,1,1,1,1,1,18,4
25441,1,1,3, ,1,5,1
25443,1,1,7,3,1,4,1
25444,1,1,1,2,1,15,1
25445,1,1,7,4,1,3,2
25446,1,1,2, ,1,99,1
25447,1,1,7,4,1,3,4
25448,1,1,6,1,2,10,1
25449,1,1,2, ,1,3,1
25450,1,1,1,9,1,10,2
25452,1,1,1,3,1,3,2
25453,1,1,1,2,1,12,1
25454,1,1,7,3,1,1,4
25455,1,1,1,1,1,2,1
25456,1,1,4, ,1,7,3
25457,1,1,1,1,1,2,1
25458,1,1,2, ,1,4,4
25459,1,1,1,4,1,20,1
25460,1,1,7,3,1,4,4
25462,1,1,3, ,1,1,1
25463,1,1,2, ,1,2,1
25465,1,1,6,1,1,7,4
25467,1,1,3, ,1,12,1
25468,1,1,2, ,2,99,4
25469,1,1,7,4,1,1,4
25469,1,2,3, ,1,14,3
25470,1,1,6,1,1,1,4
25471,1,1,1,1,2,10,1
25473,1,1,2, ,1,3,2
25474,1,1,3, ,1,99,4
25475,1,1,7,4,1,2,2
25475,1,2,1,1,1,20,3
25476,1,1,7,4,1,3,3
25477,1,1,1,2,1,20,1
25479,1,1,1,1,1,12,4
25480,1,1,2, ,1,3,4
25481,1,1,1,3,1,20,1
25482,1,1,1,2,1,5,4
25485,1,1,7,4,1,3,4
25487,1,1,2, ,1,99,1
25489,1,1,3, ,1,1,3
25490,1,1,1,3,1,99,4
25491,1,1,1,1,1,2,2
25491,1,2,7,2,1,2,4
25492,1,1,1,1,1,2,2
25495,1,1,1,1,1,12,1
25496,1,1,2, ,1,5,4
25497,1,1,7,4,1,1,4
25497,1,2,2, ,1,8,3
25499,1,1,2, ,1,1,4
25500,1,1,1,2,1,35,2
25501,1,1,1,3,1,11,4
25502,1,1,2, ,1,1,4
25503,1,1,2, ,1,8,2
25503,1,2,7,2,1,8,4
25504,1,1,3, ,1,8,3
25507,1,1,2, ,1,1,4
25508,1,1,3, ,1,1,2
25509,1,1,2, ,1,4,1
25511,1,2,7,4,1,3,4
25511,1,1,2, ,1,2,4
25514,1,1,1,3,1,5,4
25515,1,1,1,2,1,21,2
25517,1,1,1,1,1,20,4
25518,1,1,2, ,1,99,4
25519,1,1,1,1,1,7,4
25524,1,1,2, ,1,13,2
25535,1,1,3, ,1,1,1
25537,1,1,1,3,1,2,4
25541,1,1,1,3,1,20,4
25542,1,1,7,4,1,2,2
25542,1,2,1,3,1,5,2
25548,1,1,2, ,1,2,4
25550,1,1,1,2,1,15,3
25551,1,1,6,1,1,10,2
25556,1,1,6,1,1,2,1
25558,1,1,1,1,1,99,1
25565,1,1,7,1,1,1,1
25567,1,1,2, ,1,1,4
25574,1,1,7,4,1,3,2
25578,1,1,1,3,1,10,4
25581,1,1,1,3,1,99,4
25582,1,1,1,3,1,7,4
25584,1,1,2, ,1,1,4
25585,1,1,6,1,1,1,4
25586,1,2,3, ,1,5,4
25586,1,1,7,4,1,5,4
25587,1,1,6,1,1,2,4
25588,1,1,1,3,2,10,4
25590,1,1,7,3,1,6,4
25591,1,1,2, ,1,1,1
25594,1,1,1,9,1,15,4
25596,1,1,7,3,1,3,4
25597,1,1,1,3,1,1,4
25598,1,2,7,3,1,9,4
25598,1,1,2, ,1,9,4
25599,1,1,7,3,1,1,4
25600,1,1,1,1,1,13,1
25601,1,1,3, ,1,12,4
25603,1,1,1,3,1,4,1
25604,1,1,2, ,1,6,2
25605,1,1,3, ,1,1,1
25606,1,1,3, ,1,1,4
25607,1,1,4, ,1,10,3
25608,1,1,1,1,1,15,1
25609,1,1,3, ,1,3,4
25610,1,2,7,1,1,2,4
25610,1,1,2, ,1,6,2
25611,1,2,7,3,1,1,4
25611,1,1,1,1,1,8,4
25612,1,1,4, ,1,1,4
25613,1,1,1,4,1,8,1
25614,1,1,7,3,1,1,4
25616,1,1,3, ,1,1,1
25617,1,1,2, ,1,1,1
25618,1,1,1,4,1,7,1
25620,1,1,2, ,1,2,1
25621,1,1,3, ,1,1,1
25622,1,1,6,1,1,6,4
25626,1,1,3, ,2,7,4
25627,1,1,7,4,1,3,2
25627,1,2,2, ,1,4,2
25628,1,1,3, ,2,99,4
25629,1,1,7,3,1,3,4
25631,1,3,7,3,1,2,4
25631,1,1,1,1,1,2,4
25631,1,2,5,1,1,1,4
25632,1,1,1,3,1,35,2
25635,1,1,6,3,1,3,1
25636,1,1,3, ,1,1,4
25640,1,1,2, ,1,1,4
25642,1,1,2, ,2,99,1
25643,1,1,2, ,1,3,1
25644,1,1,1,1,1,10,2
25646,1,1,2, ,1,8,1
25647,1,1,6,1,1,5,4
25648,1,1,6,1,1,4,4
25649,1,1,2, ,1,12,2
25650,1,1,7,3,1,6,4
25651,1,1,2, ,1,4,4
25652,1,1,7,2,1,2,2
25654,1,1,3, ,1,6,4
25655,1,1,1,1,1,12,3
25656,1,1,7,4,1,1,2
25656,1,2,3, ,1,2,4
25657,1,1,1,4,1,20,3
25658,1,1,7,1,1,1,4
25659,1,1,7,5,1,3,4
25660,1,1,3, ,1,5,3
25661,1,1,1,1,1,5,2
25662,1,1,1,1,2,99,4
25663,1,1,2, ,1,2,4
25664,1,1,1,1,1,4,1
25665,1,1,2, ,1,2,1
25667,1,1,1,2,1,10,1
25668,1,1,6,1,1,26,4
25669,1,1,3, ,1,3,4
25669,1,2,7,5,1,1,4
25671,1,1,2, ,1,99,4
25674,1,1,1,1,1,8,1
25676,1,1,3, ,1,15,2
25678,1,1,1,1,1,15,2
25679,1,1,1,4,1,6,1
25680,1,1,1,3,1,1,4
25681,1,3,7,3,1,1,4
25681,1,2,3, ,1,3,4
25681,1,1,2, ,1,1,2
25682,1,1,7,6,1,1,4
25683,1,1,2, ,1,3,1
25686,1,1,1,3,2,99,1
25687,1,1,1,3,1,2,1
25688,1,1,3, ,1,2,2
25692,1,1,6,1,1,1,4
25694,1,1,3, ,2,3,1
25695,1,1,7,2,2,4,4
25697,1,1,2, ,1,5,1
25698,1,1,3, ,1,5,4
25699,1,1,7,3,1,99,4
25700,1,1,1,3,1,5,2
25702,1,1,7,9,1,1,4
25703,1,1,3, ,1,10,3
25704,1,1,7,4,1,1,4
25706,1,1,7,6,1,1,4
25709,1,1,7,3,1,1,4
25710,1,1,1,2,1,1,1
25711,1,1,7,3,1,2,4
25712,1,1,7,6,1,2,2
25713,1,1,6,9,1,3,4
25714,1,1,7,3,1,1,1
25717,1,1,6,2,2,99,1
25718,1,1,6,1,1,3,4
25722,1,1,7,9,1,1,4
25723,1,1,1,2,1,15,4
25724,1,1,1,3,1,10,2
25725,1,1,1,1,2,99,1
25728,1,1,2, ,1,3,2
25729,1,1,2, ,2,2,1
25736,1,1,1,3,1,8,1
25739,1,1,1,2,1,12,1
25740,1,1,7,3,1,6,4
25745,1,1,7,1,1,1,1
25746,1,1,2, ,1,7,1
25746,1,2,7,6,1,4,1
25747,1,1,7,9,1,5,4
25748,1,1,2, ,1,3,1
25749,1,1,7,3,1,1,4
25750,1,1,1,3,1,15,1
25752,1,1,4, ,1,7,2
25754,1,1,1,3,1,10,4
25757,1,1,7,2,1,1,4
25759,1,1,2, ,1,2,4
25760,1,1,2, ,1,5,1
25763,1,1,7,4,1,4,4
25770,1,1,1,1,1,4,4
25778,1,1,3, ,1,4,4
25782,1,1,1,9,1,6,4
25783,1,1,3, ,2,5,1
25788,1,1,7,9,1,99,4
25793,1,1,2, ,2,99,4
25795,1,1,2, ,2,99,1
25796,1,1,2, ,1,14,4
25797,1,1,2, ,1,10,1
25799,1,1,7,3,1,1,4
25800,1,1,5,1,1,2,4
25801,1,1,1,1,1,15,4
25802,1,1,1,1,1,15,2
25803,1,1,1,1,1,3,4
25805,1,1,2, ,2,99,4
25806,1,1,7,4,1,3,1
25808,1,1,3, ,1,2,1
25810,1,1,1,3,1,1,1
25812,1,1,1,4,1,10,3
25815,1,1,1,2,1,1,1
25815,1,2,7,3,1,1,4
25817,1,2,7,5,1,1,4
25817,1,1,2, ,1,2,2
