folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio
1926,1,2,2,2,7,04,00,1,2,3, , ,02
1927,1,2,2,1,5,02,00, , ,3, , ,01
1927,1,1,2,1,5,03,00,1, ,3, , ,04
1928,1,1,4,1,7,18,00,1,2,3, , ,08
1929,1,3,3,2,7,10,00,1,2,3, , ,01
1929,1,1,3,3,7,12,00,1,2,3, , ,01
1929,1,2,3,3,3,02,00, ,2, , , ,07
1930,1,1,2,2,7,01,00, , ,3, , ,02
1931,1,1,4,3,7,03,00, , ,3, , ,10
1931,1,2,3,3,7,04,00, , ,3, , ,08
1932,1,2,2,2,7,10,00,1,2,3, , ,01
1932,1,3,3,3,7,06,00, ,2,3, , ,05
1932,1,1,2,3,7,06,00, ,2,3, , ,01
1932,1,4,4,1,2,02,00,1, , , , ,05
1933,1,1,4,4,7,06,00, ,2,3, , ,03
1933,1,2,3,2,7,16,00, ,2,3,4, ,01
1934,1,3,4,2,7,02,00, , ,3, , ,20
1934,1,2,2,2,7,03,00, , ,3, , ,05
1934,1,1,2,2,7,04,00, , ,3, , ,05
1935,1,1,2,9,7,05,00, , ,3,4, ,01
1935,1,2,3,9,7,03,00, , ,3,4, ,02
1936,1,1,3,4,7,03,00,1, ,3, , ,06
1937,1,1,2,2,6,05,00,1,2, , , ,09
1938,1,2,2,3,7,08,00, , , ,4, ,04
1938,1,3,2,2,2,01,00, , ,3, , ,07
1938,1,1,3,4,7,12,00,1,2,3, , ,07
1938,1,4,2,2,1,00,30,1, , , , ,02
1939,1,1,4,1,7,04,00, , ,3, , ,12
1940,1,1,3,2,7,08,00,1,2,3, , ,07
1941,1,1,3,3,7,01,00,1, , , , ,05
1941,1,2,2,3,4,06,00, , ,3, , ,01
1942,1,2,2,1,7,03,00, , ,3, , ,01
1942,1,1,2,1,7,01,00, , ,3, , ,01
1943,1,3,4,1,1,01,00,1, , , , ,02
1943,1,2,3,4,7,03,00,1, ,3, , ,02
1943,1,1,3,4,7,04,00,1,2,3, , ,02
1944,1,1,3,1,4,04,00, , ,3, , ,07
1945,1,1,4,1,7,04,00, , ,3, , ,20
1946,1,1,3,3,7,06,00,1,2,3, , ,03
1946,1,2,3,3,7,02,00, , ,3, , ,03
1947,1,1,3,2,7,04,00, , ,3, , ,03
1947,1,2,3,3,7,06,00,1, ,3, , ,03
1948,1,1,3,4,7,05,00, ,2,3, , ,01
1948,1,3,3,3,7,04,00, , ,3, , ,08
1948,1,2,3,3,7,05,00,1,2,3, , ,03
1949,1,1,3,2,7,07,00,1, ,3, , ,01
1950,1,1,3,3,7,04,09, , ,3, , ,03
1951,1,1,4,2,7,24,00,1,2,3,4, ,01
1952,1,2,4,3,7,02,00, , ,3, , ,10
1952,1,1,3,2,7,01,00, , ,3, , ,03
1953,1,1,2,2,7,02,00, , ,3, , ,06
1953,1,2,2,4,7,06,00, ,2,3, , ,01
1954,1,1,4,1,4,02,00, , ,3, , ,08
1955,1,2,3,3,3,03,00, , ,3, , ,02
1955,1,1,3,2,7,04,00, , ,3, , ,02
1956,1,1,3,3,7,07,00, ,2,3, , ,99
1957,1,1,4,3,7,20,00,1,2,3,4, ,10
1957,1,4,4,2,7,06,00, ,2,3, , ,03
1957,1,3,4,3,7,22,00,1,2,3,4, ,02
1957,1,2,3,1,3,02,00, , ,3, , ,04
1958,1,1,4,2,7,10,00,1,2,3, , ,99
1958,1,2,4,2,7,10,00,1,2,3, , ,99
1959,1,1,3,2,7,04,00, ,2,3, , ,04
1960,1,3,2,1,7,05,00,1,2,3, , ,02
1960,1,1,2,2,7,05,00,1,2,3, , ,05
1960,1,2,2,2,7,03,00, ,2,3, , ,03
1961,1,2,4,1,7,02,00, ,2, , , ,03
1961,1,3,4,1,7,02,00, ,2,3, , ,03
1961,1,1,3,1,7,01,00, ,2, , , ,04
1962,1,1,3,2,7,03,00, , ,3, , ,99
1963,1,1,3,2,7,10,00,1, ,3, , ,01
1963,1,2,3,2,7,10,00,1, ,3, , ,04
1964,1,1,2,3,7,02,00, , ,3, , ,02
1964,1,2,3,2,7,02,00,1, , , , ,03
1965,1,1,3,2,7,01,00, , ,3, , ,01
1966,1,2,3,1,7,01,00, ,2,3, , ,01
1966,1,1,3,1,7,03,00, ,2,3, , ,02
1967,1,1,2,3,7,01,00, , ,3, , ,04
1967,1,2,2,3,7,02,00, , ,3, , ,04
1968,1,1,3,2,7,05,00,1, ,3, , ,03
1969,1,2,2,2,7,00,30, , ,3, , ,05
1969,1,1,2,3,7,02,00,1, ,3, , ,08
1970,1,1,3,3,7,02,00, , ,3, , ,99
1971,1,2,1,1,2,00,30, , ,3, , ,02
1971,1,3,2,4,7,07,00, ,2,3, , ,02
1971,1,1,3,3,7,05,00, ,2,3, , ,03
1972,1,1,2,1,7,04,00,1, ,3, , ,01
1973,1,1,4,3,7,06,00, , ,3, , ,20
1974,1,1,3,2,3,02,20, , ,3, , ,01
1975,1,1,3,3,7,05,00, ,2, , , ,04
1975,1,2,3,3,7,05,00, ,2, , , ,05
1976,1,2,2,3,3,00,40, , ,3, , ,03
1976,1,3,3,3,2,04,00,1,2,3, , ,09
1976,1,1,2,3,7,04,00, , ,3, , ,02
1977,1,1,2,2,7,03,00,1, ,3, , ,01
1978,1,1,2,2,7,03,00,1, ,3, , ,02
1979,1,1,2,2,7,02,00, ,2, , , ,02
1980,1,1,2,3,7,05,00,1,2,3, , ,02
1981,1,1,2,2,7,02,00, , ,3, , ,09
1982,1,1,2,1,7,01,00,1, , , , ,02
1982,1,2,2,3,7,01,00, , ,3, , ,10
1983,1,1,3,3,7,05,00, ,2,3, , ,05
1984,1,1,4,2,7,08,00, , ,3, , ,07
1984,1,2,3,3,7,02,00, , ,3, , ,01
1985,1,1,2,4,6,03,00, , ,3, , ,01
1985,1,2,2,2,7,02,00, ,2, , , ,04
1986,1,1,2,4,7,02,00,1, ,3, , ,04
1987,1,1,2,4,7,04,00, , ,3, , ,04
1987,1,2,2,2,7,04,00, , ,3, , ,01
1987,1,3,3,2,1,01,00, , ,3, , ,04
1988,1,3,2,2,4,02,00, ,2, , , ,05
1988,1,1,2,4,7,03,00, ,2,3, , ,08
1988,1,2,2,4,7,02,00, , ,3, , ,01
1989,1,1,2,2,7,01,00,1, , , , ,03
1989,1,2,4,2,7,01,00,1, , , , ,05
1990,1,1,2,3,7,08,00,1, ,3, , ,01
1991,1,1,2,3,7,02,00, ,2,3, , ,03
1991,1,3,2,4,7,02,00, ,2,3, , ,01
1991,1,2,2,3,7,02,00,1, ,3, , ,03
1992,1,2,4,1,3,01,00, , ,3, , ,10
1992,1,1,3,3,2,01,00, , ,3, , ,01
1993,1,2,3,1,7,02,00, , ,3, , ,03
1993,1,1,3,2,7,03,00, , ,3, , ,03
1994,1,1,3,3,7,03,00,1, ,3, , ,02
1994,1,2,3,2,7,02,00, , ,3, , ,02
1995,1,1,3,2,7,06,00,1,2,3, , ,99
1996,1,2,3,2,7,06,00, , ,3, , ,03
1996,1,1,3,2,7,02,00, , ,3, , ,04
1997,1,1,2,3,7,07,00, ,2,3, , ,04
1997,1,2,4,3,7,05,00, , ,3, , ,10
1998,1,1,2,3,7,07,00,1, ,3, , ,04
1999,1,2,3,1,7,03,00, , ,3, , ,04
1999,1,1,2,2,7,03,00, , ,3, , ,03
2000,1,1,3,2,7,04,00,1,2,3,4, ,06
2001,1,2,4,2,7,02,00, , ,3, , ,99
2001,1,1,4,1,7,12,00,1,2,3, , ,10
2002,1,2,4,2,7,04,00, , ,3, , ,99
2002,1,1,2,2,7,04,00, , ,3, , ,04
2003,1,1,4,2,7,03,00, , ,3, , ,04
2004,1,1,3,2,7,04,00, , ,3, , ,01
2005,1,2,3,2,7,04,00, , ,3, , ,07
2005,1,1,3,2,7,04,00, , ,3, , ,04
2006,1,2,4,3,7,03,00,1, ,3, , ,10
2006,1,1,4,3,7,05,00,1, ,3, , ,17
2007,1,1,3,4,7,10,00,1,2,3, , ,01
2007,1,2,3,3,1,01,00, ,2, , , ,04
2008,1,2,3,3,7,01,00, , ,3, , ,03
2008,1,1,3,3,7,01,00, , ,3, , ,03
2009,1,1,3,3,7,01,00, , ,3, , ,99
2010,1,3,4,3,3,02,00,1, , , , ,15
2010,1,1,3,4,7,05,00, , ,3, , ,01
2010,1,2,3,3,7,05,00, , ,3, , ,10
2011,1,1,2,2,7,03,00,1, ,3, , ,01
2012,1,1,2,4,7,05,00,1,2,3, , ,01
2013,1,2,2,1,7,05,00,1,2,3, , ,03
2013,1,1,4,1,7,01,00, , ,3, , ,99
2015,1,1,4,1,7,07,00, ,2,3, , ,99
2016,1,1,2,2,7,03,00, , ,3, , ,03
2017,1,2,3,3,7,02,00, , ,3, , ,02
2017,1,1,3,3,7,03,00, , ,3, , ,04
2018,1,1,4,1,7,03,00,1, ,3, , ,19
2018,1,2,3,2,3,01,00, , ,3, , ,07
2019,1,1,3,4,7,04,00, , ,3, , ,01
2020,1,1,3,3,7,03,00, ,2,3, , ,03
2021,1,1,3,3,7,02,00, , ,3, , ,99
2022,1,3,4,1,7,01,00, ,2, , , ,99
2022,1,2,2,2,7,06,00, , ,3, , ,02
2022,1,1,2,2,7,03,00, , ,3, , ,02
2023,1,2,3,3,7,19,00,1,2, , , ,07
2023,1,1,2,3,7,14,00, , ,3,4, ,03
2024,1,2,2,2,7,06,00,1, ,3, , ,05
2024,1,1,2,2,7,06,00,1, ,3, , ,03
2025,1,1,3,1,7,10,00, ,2,3, , ,01
2026,1,1,3,1,7,06,00, , ,3, , ,02
2027,1,1,2,2,7,04,00, , ,3, , ,02
2028,1,1,3,1,7,03,00, , ,3, , ,01
2029,1,1,3,2,7,03,00,1,2, , , ,01
2029,1,2,4,3,7,01,00, , ,3, , ,10
2031,1,1,3,3,3,01,30, ,2,3, , ,01
2032,1,1,3,2,2,02,00, , ,3, , ,01
2033,1,1,4,3,7,07,00, ,2,3, , ,99
2034,1,1,3,2,7,03,00,1, , , , ,02
2034,1,2,3,3,7,02,00, , ,3, , ,01
2034,1,3,3,3,7,03,00, , ,3, , ,01
2035,1,2,3,2,7,02,00, ,2,3, , ,02
2035,1,1,3,2,7,99,99,1, ,3, , ,04
2035,1,3,3,2,7,02,00, ,2,3, , ,02
2036,1,1,3,9,7,06,00, ,2,3, , ,04
2037,1,1,4,3,7,02,00, , ,3, , ,14
2038,1,1,3,4,7,03,00, ,2,3, , ,01
2038,1,2,3,4,7,00,30, ,2, , , ,03
2039,1,1,2,2,7,02,00, , ,3, , ,02
2039,1,2,2,2,7,02,00, , ,3, , ,02
2040,1,2,3,3,7,02,00,1, ,3, , ,03
2040,1,1,3,4,7,04,00, ,2,3, , ,03
2041,1,1,3,2,7,03,00,1, ,3, , ,03
2041,1,2,4,3,7,02,00, ,2,3, , ,10
2042,1,1,2,2,7,03,00, , ,3, , ,03
2043,1,1,2,2,7,03,00, , ,3, , ,05
2043,1,2,2,2,7,03,00, , ,3, , ,01
2043,1,3,2,2,7,03,00, , ,3, , ,05
2044,1,1,2,2,7,06,00,1,2,3, , ,06
2045,1,1,3,3,7,03,00,1, ,3, , ,07
2045,1,2,3,1,4,02,00, , ,3, , ,05
2046,1,2,3,3,7,05,00,1,2,3, , ,10
2046,1,1,3,1,7,02,00,1, ,3, , ,10
2047,1,3,2,3,7,03,00,1, ,3, , ,03
2047,1,2,2,3,7,02,00,1, ,3, , ,02
2047,1,1,2,3,7,04,00,1, ,3, , ,04
2048,1,1,2,1,7,04,00,1, ,3, , ,05
2048,1,2,4,2,7,03,00, , ,3, , ,10
2049,1,1,3,3,7,04,00, , ,3, , ,05
2050,1,2,3,1,7,01,30,1, , , , ,05
2050,1,1,3,4,7,04,00,1, ,3, , ,07
2051,1,1,3,3,7,16,00,1,2,3, , ,02
2052,1,1,3,1,7,04,00, , ,3, , ,02
2053,1,2,3,3,8, , ,1, , , , ,06
2053,1,1,3,3,7,05,00, ,2,3, , ,06
2054,1,1,3,3,3,01,00, , ,3, , ,04
2055,1,1,4,3,2,00,30, , ,3, , ,99
2056,1,2,3,2,8, , , , ,3, , ,03
2056,1,1,3,3,7,01,00,1, , , , ,04
2057,1,1,3,3,7,01,30, , ,3, , ,07
2058,1,1,2,2,7,12,00,1,2,3, , ,03
2058,1,2,2,4,7,12,00,1,2,3, , ,02
2059,1,2,3,3,7,03,00,1, ,3, , ,02
2059,1,1,3,3,7,02,00,1, ,3, , ,06
2060,1,1,2,1,7,02,00, , ,3,4, ,03
2062,1,3,2,2,7,01,00, , ,3, , ,02
2062,1,1,2,4,7,14,00,1,2,3, , ,03
2062,1,2,2,3,7,03,00,1, ,3, , ,02
2063,1,1,3,4,7,04,00, , ,3, , ,02
2063,1,2,2,2,7,04,00,1, , , , ,06
2064,1,1,3,2,1,02,00, , ,3, , ,05
2065,1,1,2,3,7,02,00, , ,3, , ,01
2066,1,2,4,2,7,02,00, , ,3, , ,01
2066,1,1,2,4,7,06,00, , ,3, , ,01
2067,1,1,3,2,7,01,00, ,2, , , ,02
2067,1,2,3,3,7,03,00, , ,3, , ,99
2068,1,1,3,4,7,08,00,1,2,3, , ,03
2068,1,2,4,1,7,02,00, , ,3, , ,07
2069,1,1,3,4,7,04,00, , ,3, , ,03
2070,1,1,3,3,7,04,00, ,2,3, , ,03
2071,1,1,3,3,7,02,00, ,2,3, , ,03
2072,1,1,3,3,7,04,00,1, ,3, , ,01
2074,1,1,4,3,7,12,00,1,2,3, , ,15
2075,1,1,3,1,7,05,00,1,2,3, , ,02
2076,1,1,3,2,7,05,00, ,2,3, , ,04
2077,1,2,2,3,7,03,00, ,2,3, , ,05
2077,1,1,2,3,7,02,00, ,2,3, , ,01
2078,1,2,3,2,7,06,00,1, ,3, , ,01
2078,1,1,3,1,1,02,00,1, , , , ,02
2079,1,2,2,2,7,04,00, ,2,3, , ,04
2079,1,1,2,1,7,04,00, ,2,3, , ,01
2081,1,1,2,3,7,02,00, , ,3, , ,06
2081,1,3,2,3,7,02,00, , ,3, , ,06
2081,1,2,2,3,7,03,00, , ,3, , ,06
2082,1,1,3,1,7,07,00, ,2,3, , ,02
2083,1,1,4,1,7,06,00, , ,3, , ,08
2083,1,2,4,1,7,09,00, , ,3, , ,06
2084,1,1,4,2,7,07,00,1,2,3, , ,03
2085,1,1,4,1,7,05,00, ,2, , , ,01
2086,1,1,3,1,7,03,00,1,2,3,4, ,01
2087,1,1,4,1,7,03,00, , ,3, , ,99
2087,1,2,4,1,7,03,00, , ,3, , ,99
2088,1,1,3,1,3,03,00, , , ,4, ,02
2088,1,2,3,3,7,03,00, , , ,4, ,02
2089,1,1,4,2,7,01,00, , ,3, , ,20
2089,1,2,4,2,7,05,00, ,2,3, , ,35
2090,1,2,3,4,7,15,00,1,2,3, , ,01
2090,1,1,3,3,7,01,00, , ,3, , ,01
2091,1,1,4,1,7,03,00, , , ,4, ,05
2092,1,1,3,1,7,04,00, , ,3, , ,02
2093,1,2,4,9,7,04,00,1, , ,4, ,10
2093,1,1,3,1,7,03,00,1, , ,4, ,02
2094,1,1,3,2,7,01,00, , ,3, , ,05
2095,1,1,3,2,4,00,30, , ,3, , ,05
2096,1,1,3,3,7,02,00, , ,3, , ,03
2097,1,2,4,1,2,00,30, , ,3, , ,05
2097,1,1,3,3,7,02,00, , ,3, , ,01
2098,1,1,4,1,7,07,00,1,2,3, , ,20
2099,1,1,4,2,7,02,00, ,2, , , ,99
2100,1,1,3,2,7,07,00,1,2,3, , ,03
2101,1,1,3,3,7,04,00, , ,3, , ,01
2102,1,1,4,1,7,03,00, , ,3, , ,99
2103,1,1,3,1,7,00,20, , ,3, , ,05
2104,1,1,3,2,7,03,00, , ,3, , ,02
2105,1,1,3,4,7,03,00, , ,3, , ,01
2105,1,2,3,2,2,01,00, , ,3, , ,02
2106,1,1,3,2,7,04,00, , ,3, , ,04
2106,1,3,3,4,7,04,00,1, ,3, , ,02
2106,1,2,3,2,7,02,00, , ,3, , ,03
2107,1,1,2,2,7,04,00, , ,3, , ,02
2107,1,2,2,1,7,03,00, , ,3, , ,01
2107,1,3,2,1,7,03,00, , ,3, , ,01
2108,1,1,3,2,7,24,00,1,2,3,4, ,04
2109,1,1,3,2,6,03,00, , ,3, , ,02
2110,1,1,4,1,7,03,00, ,2, , , ,05
2110,1,2,3,1,7,03,00, , ,3, , ,02
2111,1,1,4,2,4,13,00,1,2,3, , ,01
2113,1,2,4,1,7,03,00, , ,3, , ,99
2113,1,1,3,1,7,01,00, , ,3, , ,02
2114,1,2,4,1,7,05,00,1, ,3, , ,03
2114,1,1,4,2,7,13,00,1,2,3, , ,07
2115,1,1,3,2,7,18,00,1,2,3, , ,01
2116,1,1,4,2,7,02,00, , ,3, , ,01
2117,1,1,4,1,7,08,00,1, ,3, , ,02
2118,1,1,3,3,7,03,00, , ,3, , ,01
2118,1,2,4,2,7,01,00, , ,3, , ,15
2119,1,2,4,2,7,01,30,1, , , , ,06
2119,1,1,4,2,7,02,00, , ,3, , ,06
2120,1,2,4,2,7,02,00, , ,3, , ,03
2120,1,1,4,2,7,04,00, , ,3, , ,06
2121,1,1,4,2,5,03,00, , ,3, , ,04
2122,1,1,4,2,7,02,00,1, , , , ,02
2122,1,2,4,2,7,02,00, , ,3, , ,05
2122,1,3,3,2,7,04,00,1, ,3, , ,05
2123,1,2,4,2,7,08,00,1,2,3, , ,01
2123,1,1,4,1,7,08,00,1,2,3, , ,01
2123,1,3,4,2,7,08,00,1,2,3, , ,01
2124,1,1,3,1,7,08,00,1, ,3, , ,01
2125,1,1,3,1,7,02,00, , ,3,4, ,02
2125,1,2,4,2,7,03,00,1, , ,4, ,12
2126,1,2,3,3,7,04,00, , ,3,4, ,03
2126,1,1,3,3,7,03,00, , ,3,4, ,03
2127,1,1,3,3,7,03,00, , , ,4, ,10
2128,1,1,2,3,7,01,30,1, ,3, , ,05
2128,1,2,2,3,7,01,30,1, ,3, , ,10
2129,1,1,3,2,7,02,00, , ,3, , ,02
2129,1,2,3,4,7,01,00, , ,3, , ,01
2130,1,1,3,1,7,03,00, , ,3, , ,02
2131,1,1,4,2,7,07,00, ,2,3, , ,99
2132,1,1,4,3,7,03,00, , ,3, , ,10
2132,1,2,3,2,7,03,00, , ,3, , ,03
2133,1,1,2,5,7,02,00,1, ,3, , ,02
2133,1,2,2,3,7,02,00,1, ,3, , ,03
2134,1,1,2,2,7,04,00, ,2,3, , ,01
2135,1,1,3,1,7,07,00, ,2,3,4, ,02
2136,1,1,2,3,7,12,00, ,2,3,4, ,01
2137,1,2,3,3,7,02,30, , ,3, , ,01
2137,1,1,3,3,7,02,30,1, ,3, , ,01
2138,1,2,4,1,7,01,00, , ,3, , ,99
2138,1,1,3,1,7,02,00,1, ,3, , ,06
2139,1,1,2,3,7,04,00, , ,3, , ,06
2139,1,2,3,3,2,00,30, , ,3, , ,03
2140,1,1,3,1,7,06,00, ,2,3, , ,01
2140,1,2,3,1,7,06,00, ,2,3, , ,01
2142,1,2,3,1,7,07,00,1,2, , , ,02
2142,1,1,3,2,7,09,00,1,2, , , ,02
2143,1,2,3,3,7,01,00,1, , , , ,02
2143,1,1,2,4,7,02,00,1, , ,4, ,01
2144,1,1,4,1,6,02,00, , ,3, , ,08
2145,1,1,3,2,7,04,00, , ,3, , ,02
2146,1,1,4,1,7,02,00,1, ,3, , ,09
2147,1,1,4,4,7,02,00, ,2,3, , ,10
2148,1,1,3,1,7,04,00,1, ,3, , ,05
2148,1,2,3,3,7,02,00, , ,3, , ,05
2149,1,1,2,2,7,02,00, , ,3, , ,01
2150,1,2,3,2,5,02,00, , ,3, , ,05
2150,1,1,3,2,7,02,00, , ,3, , ,07
2151,1,1,4,3,7,06,00,1,2,3, , ,02
2153,1,1,2,3,3,00,25, , ,3, , ,03
2154,1,1,3,3,7,05,00,1, ,3, , ,04
2155,1,1,3,3,1,05,00, ,2,3, , ,02
2156,1,1,3,2,4,03,00, , ,3, , ,04
2157,1,1,3,2,7,10,00,1,2,3, , ,01
2159,1,1,3,4,7,03,00,1,2,3, , ,03
2161,1,1,3,3,7,02,00,1, ,3, , ,05
2162,1,1,3,2,7,04,00, ,2,3, , ,03
2162,1,2,3,2,7,04,00, ,2,3, , ,03
2163,1,1,3,2,7,02,00, ,2, , , ,03
2163,1,2,3,2,7,02,00, ,2, , , ,04
2164,1,1,2,2,7,01,00, , ,3, , ,05
2164,1,2,2,2,7,01,00, , ,3, , ,05
2165,1,1,2,2,5,01,00,1, , , , ,01
2167,1,1,3,2,7,03,00, , ,3, , ,03
2168,1,2,3,2,7,04,00, , ,3, , ,04
2168,1,1,3,2,7,04,00, , ,3, , ,04
2169,1,1,3,3,7,08,00,1,2,3, , ,06
2169,1,2,3,3,7,06,00, ,2,3, , ,08
2170,1,1,3,4,7,02,00, , ,3, , ,02
2171,1,1,2,4,7,02,00,1, , , , ,03
2172,1,2,2,2,7,02,00, ,2,3, , ,04
2172,1,1,2,3,7,02,00, ,2, , , ,04
2173,1,1,2,1,7,04,00,1,2,3, , ,03
2174,1,1,3,1,7,05,00, ,2,3, , ,04
2176,1,1,4,1,7,08,00, ,2,3, , ,10
2177,1,1,4,1,7,03,00, , ,3, , ,10
2177,1,2,4,1,7,02,00, , ,3, , ,02
2178,1,2,3,2,7,02,00, , ,3, , ,01
2178,1,1,3,1,7,04,00,1, ,3, , ,04
2180,1,2,3,3,7,05,00,1,2,3, , ,01
2180,1,3,3,2,7,02,00,1,2,3, , ,01
2180,1,1,3,3,7,03,00,1,2,3, , ,02
2181,1,1,3,3,7,05,00,1,2,3, , ,04
2182,1,1,3,2,7,04,00,1,2,3, , ,05
2183,1,1,3,4,7,12,00,1,2,3, , ,02
2184,1,1,3,1,7,03,00, , ,3, , ,08
2184,1,3,4,1,7,01,00, , ,3, , ,17
2184,1,2,3,1,7,01,00, , ,3, , ,08
2186,1,1,4,1,7,03,00, , ,3, , ,03
2188,1,2,3,1,2,05,00,1, ,3, , ,02
2188,1,1,3,3,7,12,00,1,2,3, , ,02
2189,1,1,2,1,7,02,00, , ,3, , ,03
2189,1,2,4,3,4,02,00, , ,3, , ,10
2190,1,1,3,1,7,05,00, ,2,3, , ,99
2191,1,1,2,2,7,05,00, , ,3, , ,02
2191,1,2,3,1,7,03,00, , ,3, , ,04
2191,1,3,3,1,7,07,00, ,2,3, , ,02
2192,1,2,4,2,2,02,00,1, ,3, , ,99
2192,1,1,2,2,3,02,00,1, ,3, , ,08
2193,1,1,2,3,7,06,01,1,2,3,4, ,01
2194,1,1,3,3,7,02,00, , ,3, , ,01
2195,1,3,2,2,7,01,00, , ,3, , ,01
2195,1,2,3,3,7,02,00, , ,3, , ,12
2195,1,1,3,3,7,08,00,1,2,3,4, ,12
2196,1,2,2,2,7,02,00, , ,3, , ,01
2196,1,1,4,3,7,01,09, , ,3, , ,15
2197,1,1,2,4,4,01,30, , , ,4, ,03
2198,1,2,4,2,2,02,00, , ,3, , ,13
2198,1,1,3,2,7,02,00, , ,3, , ,13
2199,1,2,3,3,7,02,30,1, ,3, , ,05
2199,1,1,3,3,2,02,00, , ,3, , ,05
2200,1,1,2,4,7,00,30, , ,3, , ,03
2201,1,1,2,3,6,01,30, , ,3, , ,01
2202,1,2,3,2,7,05,00, , ,3, , ,01
2202,1,1,3,2,7,16,00,1, ,3,4, ,03
2203,1,1,2,3,1,24,00,1,2,3, , ,01
2204,1,1,2,2,7,06,00, , ,3,4, ,04
2205,1,1,2,4,7,18,00,1,2,3,4, ,03
2205,1,2,3,3,2,02,00, , ,3, , ,04
2206,1,1,2,3,7,04,00, , ,3, , ,05
2207,1,1,3,1,7,01,00, , ,3, , ,01
2208,1,2,2,4,7,03,00, , ,3, , ,01
2208,1,1,3,3,7,01,00, ,2,3, , ,04
2209,1,1,3,2,7,03,00, ,2,3, , ,02
2211,1,3,2,2,7,05,00, , ,3, , ,01
2211,1,1,2,3,7,10,00, ,2,3, , ,01
2211,1,2,2,3,7,05,00, ,2,3, , ,04
2212,1,1,2,3,7,04,00, ,2,3, , ,01
2213,1,1,4,9,7,02,00, ,2, , , ,99
2214,1,2,4,9,7,15,00,1,2,3, , ,05
2214,1,1,3,9,7,04,00, ,2,3, , ,01
2215,1,1,2,3,4,02,00, , ,3, , ,01
2215,1,2,2,2,2,04,00, , ,3, , ,02
2217,1,1,3,2,7,03,00,1,2,3, , ,04
2218,1,3,3,4,7,01,00, , ,3, , ,03
2218,1,2,3,2,7,02,00,1, ,3, , ,05
2218,1,1,3,2,7,02,00, , ,3, , ,03
2219,1,1,3,3,7,04,00, , ,3, , ,03
2220,1,1,3,3,4,01,00, , ,3, , ,04
2221,1,1,3,4,7,03,00, , ,3, , ,01
2222,1,1,3,2,7,08,00, ,2,3, , ,02
2223,1,1,2,4,7,03,00, ,2,3, , ,02
2223,1,2,2,3,7,03,00, , ,3, , ,02
2224,1,2,3,2,7,02,00, , ,3, , ,04
2224,1,3,3,2,7,04,00, ,2,3, , ,02
2224,1,1,3,3,7,02,00, , ,3, , ,04
2225,1,1,3,3,7,03,00, , ,3, , ,01
2226,1,3,3,3,7,08,00, ,2,3, , ,01
2226,1,2,3,2,7,03,00, , ,3, , ,01
2226,1,1,3,2,3,03,00, ,2, , , ,01
2227,1,1,3,1,7,10,00,1,2,3, , ,02
2227,1,2,4,1,7,10,00,1,2,3, , ,99
2228,1,1,2,2,7,02,00,1, ,3, , ,05
2229,1,1,4,1,5,02,00,1, ,3, , ,99
2231,1,1,2,3,7,04,00, , ,3, , ,01
2232,1,1,2,2,7,08,00,1, , , , ,02
2232,1,4,3,1,7,02,00,1, ,3, , ,01
2232,1,3,3,1,7,02,00, , ,3, , ,02
2232,1,2,4,1,7,04,00, ,2, , , ,01
2236,1,1,2,2,7,04,00, ,2,3, , ,01
2237,1,1,3,2,7,02,00, ,2, , , ,03
2238,1,1,3,3,7,01,30, , ,3, , ,04
2238,1,2,3,3,7,01,30, , ,3, , ,04
2239,1,1,1,4,7,03,00, , ,3, , ,01
2240,1,1,2,3,7,04,00, , ,3, , ,05
2241,1,1,2,3,7,06,00,1, ,3, , ,06
2242,1,1,3,3,7,01,20, ,2, , , ,01
2243,1,1,3,2,7,02,00, , , ,4, ,01
2245,1,2,3,2,7,01,00, , ,3, , ,06
2245,1,1,3,4,7,01,00, ,2, , , ,07
2246,1,1,4,3,7,03,00, , ,3, , ,01
2247,1,1,2,2,7,03,30,1, ,3, , ,01
2248,1,1,1,2,7,00,30, , ,3, , ,01
2249,1,1,4,2,4,02,00, , ,3, , ,06
2250,1,3,4,3,7,10,00,1, ,3, , ,07
2250,1,2,4,3,7,06,00,1, , , , ,15
2250,1,1,4,3,7,13,00,1, ,3, , ,05
2251,1,1,3,1,7,02,00, , ,3, , ,03
2252,1,1,2,2,7,03,00, , ,3, , ,07
2253,1,1,3,3,7,08,00,1,2, , , ,02
2254,1,1,4,1,7,04,00, , ,3, , ,01
2255,1,1,4,1,7,04,00, , ,3, , ,99
2256,1,1,2,3,7,00,30, , ,3, , ,05
2256,1,2,2,1,7,01,00,1, , , , ,01
2257,1,1,4,1,7,12,00,1,2,3, , ,99
2258,1,1,2,1,7,00,30,1, , , , ,04
2259,1,2,4,1,2,01,00, , ,3, , ,08
2259,1,3,4,1,2,01,00, , ,3, , ,05
2259,1,1,4,1,7,03,00, , ,3, , ,05
2260,1,1,3,2,7,10,00,1,2,3, , ,01
2261,1,1,2,3,3,02,00, , ,3, , ,01
2263,1,1,3,2,7,08,00,1, ,3, , ,04
2265,1,2,3,2,7,06,00,1, ,3, , ,01
2265,1,1,3,2,7,10,00,1,2,3, , ,01
2266,1,1,2,2,7,04,00, , ,3, , ,03
